scenario,task,seed,method,absolute_residual
external_appliances_energy,static_ate,87000006,Expert: piecewise,0.0635351624016085
external_appliances_energy,static_ate,87000006,Linear g-computation,0.14987024373053182
external_appliances_energy,static_ate,87000006,Random forest g-computation,0.20801395442547876
external_appliances_energy,static_ate,87000006,Spline g-computation,0.11422456164400963
external_appliances_energy,static_ate,87000006,Interaction g-computation,0.11230642457049278
external_appliances_energy,static_ate,87000006,AIPW,0.47702933739382836
external_appliances_energy,static_ate,87000006,DR learner (spline nuisances),0.13315521798231578
external_appliances_energy,static_ate,87000007,Pretrained soft router,0.2402433045876765
external_appliances_energy,static_ate,87000007,Pretrained hard top-1,0.37019339291288256
external_appliances_energy,static_ate,87000007,Temperature-scaled router,0.3281115946512576
external_appliances_energy,static_ate,87000007,Uniform expert mean,0.1734908082885921
external_appliances_energy,static_ate,87000007,Median expert,0.3033699103994548
external_appliances_energy,static_ate,87000007,Best fixed expert,0.378208787123698
external_appliances_energy,static_ate,87000007,Metadata-only selector,0.378208787123698
external_appliances_energy,static_ate,87000007,Shallow risk selector,0.37019339291288256
external_appliances_energy,static_ate,87000007,Convex stack,0.34055364581292724
external_appliances_energy,static_ate,87000007,Expert: linear,0.3033699103994548
external_appliances_energy,static_ate,87000007,Expert: orthogonal,0.45998741598890425
external_appliances_energy,static_ate,87000007,Expert: spline,0.37019339291288256
external_appliances_energy,static_ate,87000007,Expert: interaction,0.378208787123698
external_appliances_energy,static_ate,87000007,Expert: piecewise,0.27566936699582933
external_appliances_energy,static_ate,87000007,Linear g-computation,0.3034111425860422
external_appliances_energy,static_ate,87000007,Random forest g-computation,0.1116951166373803
external_appliances_energy,static_ate,87000007,Spline g-computation,0.37019339291288256
external_appliances_energy,static_ate,87000007,Interaction g-computation,0.378208787123698
external_appliances_energy,static_ate,87000007,AIPW,0.45998741598890425
external_appliances_energy,static_ate,87000007,DR learner (spline nuisances),0.15757196186699762
external_appliances_energy,static_ate,87000008,Pretrained soft router,0.02039534929831599
external_appliances_energy,static_ate,87000008,Pretrained hard top-1,0.14628634507028493
external_appliances_energy,static_ate,87000008,Temperature-scaled router,0.13164318695237037
external_appliances_energy,static_ate,87000008,Uniform expert mean,0.13048227971227733
external_appliances_energy,static_ate,87000008,Median expert,0.07607600743142995
external_appliances_energy,static_ate,87000008,Best fixed expert,0.14628634507028493
external_appliances_energy,static_ate,87000008,Metadata-only selector,0.14628634507028493
external_appliances_energy,static_ate,87000008,Shallow risk selector,0.07607600743142995
external_appliances_energy,static_ate,87000008,Convex stack,0.0873294860630548
external_appliances_energy,static_ate,87000008,Expert: linear,0.048736489361209
external_appliances_energy,static_ate,87000008,Expert: orthogonal,1.1769793862644014
external_appliances_energy,static_ate,87000008,Expert: spline,0.07607600743142995
external_appliances_energy,static_ate,87000008,Expert: interaction,0.14628634507028493
external_appliances_energy,static_ate,87000008,Expert: piecewise,0.25346914584009084
external_appliances_energy,static_ate,87000008,Linear g-computation,0.04873409262439704
external_appliances_energy,static_ate,87000008,Random forest g-computation,0.28567983569983185
external_appliances_energy,static_ate,87000008,Spline g-computation,0.07607603723375234
external_appliances_energy,static_ate,87000008,Interaction g-computation,0.14628633016912373
external_appliances_energy,static_ate,87000008,AIPW,1.1769793862644014
external_appliances_energy,static_ate,87000008,DR learner (spline nuisances),0.16015459079591404
external_appliances_energy,static_ate,87000009,Pretrained soft router,0.5062889479063765
external_appliances_energy,static_ate,87000009,Pretrained hard top-1,0.5150288344109003
external_appliances_energy,static_ate,87000009,Temperature-scaled router,0.5662234905014991
external_appliances_energy,static_ate,87000009,Uniform expert mean,0.404615059562916
external_appliances_energy,static_ate,87000009,Median expert,0.6193712652409021
external_appliances_energy,static_ate,87000009,Best fixed expert,0.5150288344109003
external_appliances_energy,static_ate,87000009,Metadata-only selector,0.5150288344109003
external_appliances_energy,static_ate,87000009,Shallow risk selector,0.6670539528810923
external_appliances_energy,static_ate,87000009,Convex stack,0.6119519854990713
external_appliances_energy,static_ate,87000009,Expert: linear,0.6381450743162577
external_appliances_energy,static_ate,87000009,Expert: orthogonal,0.4165238290345724
external_appliances_energy,static_ate,87000009,Expert: spline,0.6670539528810923
external_appliances_energy,static_ate,87000009,Expert: interaction,0.5150288344109003
external_appliances_energy,static_ate,87000009,Expert: piecewise,0.6193712652409021
external_appliances_energy,static_ate,87000009,Linear g-computation,0.6381586918447995
external_appliances_energy,static_ate,87000009,Random forest g-computation,0.415441090297009
external_appliances_energy,static_ate,87000009,Spline g-computation,0.6670539528810923
external_appliances_energy,static_ate,87000009,Interaction g-computation,0.5150288344109003
external_appliances_energy,static_ate,87000009,AIPW,0.4165238886392172
external_appliances_energy,static_ate,87000009,DR learner (spline nuisances),0.48536072420162923
external_appliances_energy,static_ate,87000010,Pretrained soft router,0.16141762320508313
external_appliances_energy,static_ate,87000010,Pretrained hard top-1,0.04633095025143208
external_appliances_energy,static_ate,87000010,Temperature-scaled router,0.06869000321086588
external_appliances_energy,static_ate,87000010,Uniform expert mean,0.23287638484558643
external_appliances_energy,static_ate,87000010,Median expert,0.052123121014447826
external_appliances_energy,static_ate,87000010,Best fixed expert,0.030217417487291676
external_appliances_energy,static_ate,87000010,Metadata-only selector,0.030217417487291676
external_appliances_energy,static_ate,87000010,Shallow risk selector,0.030217417487291676
external_appliances_energy,static_ate,87000010,Convex stack,0.03174622037168362
external_appliances_energy,static_ate,87000010,Expert: linear,0.052123121014447826
external_appliances_energy,static_ate,87000010,Expert: orthogonal,0.9021343207272011
external_appliances_energy,static_ate,87000010,Expert: spline,0.04633095025143208
external_appliances_energy,static_ate,87000010,Expert: interaction,0.030217417487291676
external_appliances_energy,static_ate,87000010,Expert: piecewise,0.19401094972214283
external_appliances_energy,static_ate,87000010,Linear g-computation,0.05210104436499924
external_appliances_energy,static_ate,87000010,Random forest g-computation,0.2990094417949496
external_appliances_energy,static_ate,87000010,Spline g-computation,0.04633095025143208
external_appliances_energy,static_ate,87000010,Interaction g-computation,0.030217417487291676
external_appliances_energy,static_ate,87000010,AIPW,0.9021343505295235
external_appliances_energy,static_ate,87000010,DR learner (spline nuisances),0.1587033152516325
external_appliances_energy,static_ate,87000011,Pretrained soft router,0.007317172518874537
external_appliances_energy,static_ate,87000011,Pretrained hard top-1,0.0512397098359656
external_appliances_energy,static_ate,87000011,Temperature-scaled router,0.03300987758282159
external_appliances_energy,static_ate,87000011,Uniform expert mean,0.0549531537112784
external_appliances_energy,static_ate,87000011,Median expert,0.010317106265108622
external_appliances_energy,static_ate,87000011,Best fixed expert,0.0512397098359656
external_appliances_energy,static_ate,87000011,Metadata-only selector,0.0512397098359656
external_appliances_energy,static_ate,87000011,Shallow risk selector,0.13920876802829985
external_appliances_energy,static_ate,87000011,Convex stack,0.05230733461669518
external_appliances_energy,static_ate,87000011,Expert: linear,0.13920876802829985
external_appliances_energy,static_ate,87000011,Expert: orthogonal,0.45481805084319826
external_appliances_energy,static_ate,87000011,Expert: spline,0.010317106265108622
external_appliances_energy,static_ate,87000011,Expert: interaction,0.0512397098359656
external_appliances_energy,static_ate,87000011,Expert: piecewise,0.08176611782936338
external_appliances_energy,static_ate,87000011,Linear g-computation,0.1392173682731187
external_appliances_energy,static_ate,87000011,Random forest g-computation,0.27593238401760045
external_appliances_energy,static_ate,87000011,Spline g-computation,0.010317106265108622
external_appliances_energy,static_ate,87000011,Interaction g-computation,0.0512397098359656
external_appliances_energy,static_ate,87000011,AIPW,0.45481805084319826
external_appliances_energy,static_ate,87000011,DR learner (spline nuisances),0.08420644720924098
external_appliances_energy,static_ate,87000012,Pretrained soft router,0.037873113258161784
external_appliances_energy,static_ate,87000012,Pretrained hard top-1,0.11824040031978922
external_appliances_energy,static_ate,87000012,Temperature-scaled router,0.047908074215199936
external_appliances_energy,static_ate,87000012,Uniform expert mean,0.032090415721629406
external_appliances_energy,static_ate,87000012,Median expert,0.01634232616970377
external_appliances_energy,static_ate,87000012,Best fixed expert,0.11824040031978922
external_appliances_energy,static_ate,87000012,Metadata-only selector,0.11824040031978922
external_appliances_energy,static_ate,87000012,Shallow risk selector,0.11824040031978922
external_appliances_energy,static_ate,87000012,Convex stack,0.042723930372762675
external_appliances_energy,static_ate,87000012,Expert: linear,0.010753258233760166
external_appliances_energy,static_ate,87000012,Expert: orthogonal,0.005981490844990445
external_appliances_energy,static_ate,87000012,Expert: spline,0.021097584729884433
external_appliances_energy,static_ate,87000012,Expert: interaction,0.11824040031978922
external_appliances_energy,static_ate,87000012,Expert: piecewise,0.01634232616970377
external_appliances_energy,static_ate,87000012,Linear g-computation,0.010789488890600607
external_appliances_energy,static_ate,87000012,Random forest g-computation,0.23354900439482867
external_appliances_energy,static_ate,87000012,Spline g-computation,0.021097584729884433
external_appliances_energy,static_ate,87000012,Interaction g-computation,0.11824040031978922
external_appliances_energy,static_ate,87000012,AIPW,0.005981490844990445
external_appliances_energy,static_ate,87000012,DR learner (spline nuisances),0.02518021648866048
external_appliances_energy,static_ate,87000013,Pretrained soft router,0.38407490494674634
external_appliances_energy,static_ate,87000013,Pretrained hard top-1,0.33382493360562
external_appliances_energy,static_ate,87000013,Temperature-scaled router,0.37704760627565265
external_appliances_energy,static_ate,87000013,Uniform expert mean,0.38808465477207427
external_appliances_energy,static_ate,87000013,Median expert,0.4262010921783534
external_appliances_energy,static_ate,87000013,Best fixed expert,0.29716952993197115
external_appliances_energy,static_ate,87000013,Metadata-only selector,0.29716952993197115
external_appliances_energy,static_ate,87000013,Shallow risk selector,0.45033669015986594
external_appliances_energy,static_ate,87000013,Convex stack,0.3996677888898296
external_appliances_energy,static_ate,87000013,Expert: linear,0.45033669015986594
external_appliances_energy,static_ate,87000013,Expert: orthogonal,0.43289102798456075
external_appliances_energy,static_ate,87000013,Expert: spline,0.4262010921783534
external_appliances_energy,static_ate,87000013,Expert: interaction,0.29716952993197115
external_appliances_energy,static_ate,87000013,Expert: piecewise,0.33382493360562
external_appliances_energy,static_ate,87000013,Linear g-computation,0.45033941979243425
external_appliances_energy,static_ate,87000013,Random forest g-computation,0.4255844038122697
external_appliances_energy,static_ate,87000013,Spline g-computation,0.4262010921783534
external_appliances_energy,static_ate,87000013,Interaction g-computation,0.29716952993197115
external_appliances_energy,static_ate,87000013,AIPW,0.43289102798456075
external_appliances_energy,static_ate,87000013,DR learner (spline nuisances),0.5730483534143974
external_appliances_energy,static_ate,87000014,Pretrained soft router,0.07526999337469337
external_appliances_energy,static_ate,87000014,Pretrained hard top-1,0.023039363441118066
external_appliances_energy,static_ate,87000014,Temperature-scaled router,0.018670443665101455
external_appliances_energy,static_ate,87000014,Uniform expert mean,0.15216462474788078
external_appliances_energy,static_ate,87000014,Median expert,0.023039363441118066
external_appliances_energy,static_ate,87000014,Best fixed expert,0.023039363441118066
external_appliances_energy,static_ate,87000014,Metadata-only selector,0.023039363441118066
external_appliances_energy,static_ate,87000014,Shallow risk selector,0.023039363441118066
external_appliances_energy,static_ate,87000014,Convex stack,0.02797168917258841
external_appliances_energy,static_ate,87000014,Expert: linear,0.04369854193652517
external_appliances_energy,static_ate,87000014,Expert: orthogonal,0.7312605009647692
external_appliances_energy,static_ate,87000014,Expert: spline,0.013963066157945458
external_appliances_energy,static_ate,87000014,Expert: interaction,0.023039363441118066
external_appliances_energy,static_ate,87000014,Expert: piecewise,0.05113834876095408
external_appliances_energy,static_ate,87000014,Linear g-computation,0.04372119915067818
external_appliances_energy,static_ate,87000014,Random forest g-computation,0.24972337073498027
external_appliances_energy,static_ate,87000014,Spline g-computation,0.013963066157945458
external_appliances_energy,static_ate,87000014,Interaction g-computation,0.023039363441118066
external_appliances_energy,static_ate,87000014,AIPW,0.7312605009647692
external_appliances_energy,static_ate,87000014,DR learner (spline nuisances),0.1790169542144391
external_appliances_energy,static_ate,87000015,Pretrained soft router,0.10887233807474456
external_appliances_energy,static_ate,87000015,Pretrained hard top-1,0.06681779417553041
external_appliances_energy,static_ate,87000015,Temperature-scaled router,0.09830530902520312
external_appliances_energy,static_ate,87000015,Uniform expert mean,0.1167169162944803
external_appliances_energy,static_ate,87000015,Median expert,0.11371779832401369
external_appliances_energy,static_ate,87000015,Best fixed expert,0.13923380169429872
external_appliances_energy,static_ate,87000015,Metadata-only selector,0.13923380169429872
external_appliances_energy,static_ate,87000015,Shallow risk selector,0.13923380169429872
external_appliances_energy,static_ate,87000015,Convex stack,0.0942745565028088
external_appliances_energy,static_ate,87000015,Expert: linear,0.056627962918663954
external_appliances_energy,static_ate,87000015,Expert: orthogonal,0.20718722435989473
external_appliances_energy,static_ate,87000015,Expert: spline,0.11371779832401369
external_appliances_energy,static_ate,87000015,Expert: interaction,0.13923380169429872
external_appliances_energy,static_ate,87000015,Expert: piecewise,0.06681779417553041
external_appliances_energy,static_ate,87000015,Linear g-computation,0.056627536098488696
external_appliances_energy,static_ate,87000015,Random forest g-computation,0.3156170618080903
external_appliances_energy,static_ate,87000015,Spline g-computation,0.11371779832401369
external_appliances_energy,static_ate,87000015,Interaction g-computation,0.13923380169429872
external_appliances_energy,static_ate,87000015,AIPW,0.20718722435989473
external_appliances_energy,static_ate,87000015,DR learner (spline nuisances),0.1390593364391358
external_appliances_energy,static_ate,87000016,Pretrained soft router,0.12764711220027092
external_appliances_energy,static_ate,87000016,Pretrained hard top-1,0.18223777906341487
external_appliances_energy,static_ate,87000016,Temperature-scaled router,0.12499835978042995
external_appliances_energy,static_ate,87000016,Uniform expert mean,0.1320403863613122
external_appliances_energy,static_ate,87000016,Median expert,0.12114590899391109
external_appliances_energy,static_ate,87000016,Best fixed expert,0.18223777906341487
external_appliances_energy,static_ate,87000016,Metadata-only selector,0.18223777906341487
external_appliances_energy,static_ate,87000016,Shallow risk selector,0.12114590899391109
external_appliances_energy,static_ate,87000016,Convex stack,0.12503443613336535
external_appliances_energy,static_ate,87000016,Expert: linear,0.09495959178848201
external_appliances_energy,static_ate,87000016,Expert: orthogonal,0.18565729753417903
external_appliances_energy,static_ate,87000016,Expert: spline,0.12114590899391109
external_appliances_energy,static_ate,87000016,Expert: interaction,0.18223777906341487
external_appliances_energy,static_ate,87000016,Expert: piecewise,0.07620135442657405
external_appliances_energy,static_ate,87000016,Linear g-computation,0.09493937075178144
external_appliances_energy,static_ate,87000016,Random forest g-computation,0.16252312504043526
external_appliances_energy,static_ate,87000016,Spline g-computation,0.12114590899391109
external_appliances_energy,static_ate,87000016,Interaction g-computation,0.18223777906341487
external_appliances_energy,static_ate,87000016,AIPW,0.18565729753417903
external_appliances_energy,static_ate,87000016,DR learner (spline nuisances),0.29353072503810496
external_appliances_energy,static_ate,87000017,Pretrained soft router,0.13379548607067515
external_appliances_energy,static_ate,87000017,Pretrained hard top-1,0.00883337827598285
external_appliances_energy,static_ate,87000017,Temperature-scaled router,0.08409478130249293
external_appliances_energy,static_ate,87000017,Uniform expert mean,0.17021810384666158
external_appliances_energy,static_ate,87000017,Median expert,0.11259874673759174
external_appliances_energy,static_ate,87000017,Best fixed expert,0.00883337827598285
external_appliances_energy,static_ate,87000017,Metadata-only selector,0.00883337827598285
external_appliances_energy,static_ate,87000017,Shallow risk selector,0.11259874673759174
external_appliances_energy,static_ate,87000017,Convex stack,0.11635841287838555
external_appliances_energy,static_ate,87000017,Expert: linear,0.18476840825950336
external_appliances_energy,static_ate,87000017,Expert: orthogonal,0.43271234603797626
external_appliances_energy,static_ate,87000017,Expert: spline,0.11259874673759174
external_appliances_energy,static_ate,87000017,Expert: interaction,0.00883337827598285
external_appliances_energy,static_ate,87000017,Expert: piecewise,0.1121776399222536
external_appliances_energy,static_ate,87000017,Linear g-computation,0.18478972188659482
external_appliances_energy,static_ate,87000017,Random forest g-computation,0.22446764656560034
external_appliances_energy,static_ate,87000017,Spline g-computation,0.11259874673759174
external_appliances_energy,static_ate,87000017,Interaction g-computation,0.00883337827598285
external_appliances_energy,static_ate,87000017,AIPW,0.43271234603797626
external_appliances_energy,static_ate,87000017,DR learner (spline nuisances),0.11936284736449942
external_appliances_energy,static_ate,87000018,Pretrained soft router,0.21994225068636197
external_appliances_energy,static_ate,87000018,Pretrained hard top-1,0.24152422309086274
external_appliances_energy,static_ate,87000018,Temperature-scaled router,0.2533124933376125
external_appliances_energy,static_ate,87000018,Uniform expert mean,0.16695025473997543
external_appliances_energy,static_ate,87000018,Median expert,0.24152422309086274
external_appliances_energy,static_ate,87000018,Best fixed expert,0.24152422309086274
external_appliances_energy,static_ate,87000018,Metadata-only selector,0.24152422309086274
external_appliances_energy,static_ate,87000018,Shallow risk selector,0.24152422309086274
external_appliances_energy,static_ate,87000018,Convex stack,0.25587784611011766
external_appliances_energy,static_ate,87000018,Expert: linear,0.24126646280453157
external_appliances_energy,static_ate,87000018,Expert: orthogonal,0.2427591049654727
external_appliances_energy,static_ate,87000018,Expert: spline,0.29072367012665223
external_appliances_energy,static_ate,87000018,Expert: interaction,0.24152422309086274
external_appliances_energy,static_ate,87000018,Expert: piecewise,0.3039960226433034
external_appliances_energy,static_ate,87000018,Linear g-computation,0.24126059683039572
external_appliances_energy,static_ate,87000018,Random forest g-computation,0.3535648680300168
external_appliances_energy,static_ate,87000018,Spline g-computation,0.29072367012665223
external_appliances_energy,static_ate,87000018,Interaction g-computation,0.24152422309086274
external_appliances_energy,static_ate,87000018,AIPW,0.2427591049654727
external_appliances_energy,static_ate,87000018,DR learner (spline nuisances),0.32742481662767686
external_appliances_energy,static_ate,87000019,Pretrained soft router,0.003221317740541796
external_appliances_energy,static_ate,87000019,Pretrained hard top-1,0.029643804695385967
external_appliances_energy,static_ate,87000019,Temperature-scaled router,0.0013237199986622095
external_appliances_energy,static_ate,87000019,Uniform expert mean,0.001161517832499459
external_appliances_energy,static_ate,87000019,Median expert,0.037405640747326885
external_appliances_energy,static_ate,87000019,Best fixed expert,0.029643804695385967
external_appliances_energy,static_ate,87000019,Metadata-only selector,0.029643804695385967
external_appliances_energy,static_ate,87000019,Shallow risk selector,0.20956088516495797
external_appliances_energy,static_ate,87000019,Convex stack,0.012175664070837366
external_appliances_energy,static_ate,87000019,Expert: linear,0.075781465437192
external_appliances_energy,static_ate,87000019,Expert: orthogonal,0.037405640747326885
external_appliances_energy,static_ate,87000019,Expert: spline,0.20956088516495797
external_appliances_energy,static_ate,87000019,Expert: interaction,0.029643804695385967
external_appliances_energy,static_ate,87000019,Expert: piecewise,0.06092238512255577
