scenario,task,seed,method,truth,estimate,absolute_error,standardized_absolute_error,regret_to_episode_oracle,lower,upper,covered,interval_width,standardized_interval_width,answered,nondeployable_oracle,method_rank
ate_linear,static_ate,80000001,Median expert,-0.8229746633551448,-1.0461902618408203,0.22321559848567551,0.17080416471709975,0.06564992666244507,-1.3532887766866575,-0.7390917469949831,1.0,0.6141970296916743,0.46998243554624347,True,False,8.0
ate_linear,static_ate,80000001,Best fixed expert,-0.8229746633551448,-0.9805403351783752,0.15756567182323045,0.12056896178598658,0.0,-1.301180250176797,-0.6599004201799535,1.0,0.6412798299968434,0.4907061444434121,True,False,1.5
ate_linear,static_ate,80000001,Metadata-only selector,-0.8229746633551448,-0.9805403351783752,0.15756567182323045,0.12056896178598658,0.0,-1.301180250176797,-0.6599004201799535,1.0,0.6412798299968434,0.4907061444434121,True,False,1.5
ate_linear,static_ate,80000001,Shallow risk selector,-0.8229746633551448,-1.0102689266204834,0.1872942632653386,0.14331722518663356,0.029728591442108154,-1.3175874097422975,-0.7029504434986693,1.0,0.6146369662436282,0.47031907418527574,True,False,3.5
ate_linear,static_ate,80000001,Convex stack,-0.8229746633551448,-1.0131078513479694,0.19013318799282464,0.14548956515777625,0.03256751616959419,-1.3170051911648786,-0.7092105115310603,1.0,0.6077946796338183,0.46508336907742426,True,False,5.0
ate_linear,static_ate,80000001,Expert: linear,-0.8229746633551448,-1.0102689266204834,0.1872942632653386,0.14331722518663356,0.029728591442108154,-1.3121060569207017,-0.7084317963202651,1.0,0.6036742606004366,0.4619304320243878,True,False,
ate_linear,static_ate,80000001,Expert: orthogonal,-0.8229746633551448,-1.1393439769744873,0.3163693136193425,0.24208521591443222,0.15880364179611206,-2.1331902251472696,-0.14549772880170475,1.0,1.987692496345565,1.5209786361526985,True,False,
ate_linear,static_ate,80000001,Expert: spline,-0.8229746633551448,-1.0461902618408203,0.22321559848567551,0.17080416471709975,0.06564992666244507,-1.3731703959423363,-0.7192101277393045,1.0,0.6539602682030317,0.5004091923968184,True,False,
ate_linear,static_ate,80000001,Expert: interaction,-0.8229746633551448,-0.9805403351783752,0.15756567182323045,0.12056896178598658,0.0,-1.301180250176797,-0.6599004201799535,1.0,0.6412798299968434,0.4907061444434121,True,False,
ate_linear,static_ate,80000001,Expert: piecewise,-0.8229746633551448,-1.0693660974502563,0.24639143409511155,0.18853827142714033,0.0888257622718811,-1.4115765256046826,-0.7271556692958301,1.0,0.6844208563088525,0.5237175782959348,True,False,
ate_linear,static_ate,80000001,Linear g-computation,-0.8229746633551448,-1.010313742100378,0.18733907874523326,0.14335151790928258,0.02977340692200281,-1.312119083215136,-0.7085084009856202,1.0,0.6036106822295157,0.4618817819720936,True,False,
ate_linear,static_ate,80000001,Random forest g-computation,-0.8229746633551448,-0.7817155935031384,0.04125906985200645,0.03157136423657542,-0.116306601971224,-1.597242318447756,0.03381113144147929,1.0,1.6310534498892353,1.2480790948628657,True,False,
ate_linear,static_ate,80000001,Spline g-computation,-0.8229746633551448,-1.0461902618408203,0.22321559848567551,0.17080416471709975,0.06564992666244507,-1.3731703959423363,-0.7192101277393045,1.0,0.6539602682030317,0.5004091923968184,True,False,
ate_linear,static_ate,80000001,Interaction g-computation,-0.8229746633551448,-0.98054039478302,0.15756573142787522,0.12056900739535095,5.960464477539063e-08,-1.3011803097814418,-0.6599004797845983,1.0,0.6412798299968434,0.4907061444434121,True,False,
ate_linear,static_ate,80000001,AIPW,-0.8229746633551448,-1.1393439769744873,0.3163693136193425,0.24208521591443222,0.15880364179611206,-2.1331902251472696,-0.14549772880170475,1.0,1.987692496345565,1.5209786361526985,True,False,
ate_linear,static_ate,80000001,DR learner (spline nuisances),-0.8229746633551448,-1.1422375660194202,0.31926290266427537,0.24429938492057374,0.16169723084104493,-1.5840313418962872,-0.7004437901425531,1.0,0.8835875517537342,0.676119566713026,True,False,
ate_linear,static_ate,80000001,Oracle: per-cell expert,-0.8229746633551448,-1.0102689266204834,0.1872942632653386,0.14331722518663356,0.029728591442108154,,,,,,True,True,
ate_linear,static_ate,80000001,Oracle: per-episode expert,-0.8229746633551448,-0.9805403351783752,0.15756567182323045,0.12056896178598658,0.0,,,,,,True,True,
ate_linear,static_ate,80000002,Pretrained soft router,-1.4328932215129877,-1.2024601635389818,0.23043305797400593,0.1281324360797119,0.050203925663899085,-1.518772050657494,-0.8861482764204697,1.0,0.6326237742370242,0.3517708180745297,True,False,6.0
ate_linear,static_ate,80000002,Pretrained hard top-1,-1.4328932215129877,-1.1493698358535767,0.28352338565941104,0.15765334370646614,0.1032942533493042,-1.4682629238703169,-0.8304767478368364,1.0,0.6377861760334804,0.35464137459978673,True,False,9.0
ate_linear,static_ate,80000002,Temperature-scaled router,-1.4328932215129877,-1.1874413137307265,0.24545190778226122,0.1364836762618569,0.06522277547215438,-1.4901120944743074,-0.8847705329871457,1.0,0.6053415614871616,0.336600527787104,True,False,8.0
ate_linear,static_ate,80000002,Uniform expert mean,-1.4328932215129877,-1.2096852302551269,0.22320799125786084,0.12411493352466381,0.042978858947753995,-1.5597123803055002,-0.8596580802047535,1.0,0.7000543001007467,0.38926560124938747,True,False,5.0
ate_linear,static_ate,80000002,Median expert,-1.4328932215129877,-1.225211501121521,0.2076817203914667,0.1154815415676428,0.027452588081359863,-1.5323100159673582,-0.9181129862756838,1.0,0.6141970296916743,0.3415246160392273,True,False,3.5
ate_linear,static_ate,80000002,Best fixed expert,-1.4328932215129877,-1.2520066499710083,0.1808865715419794,0.10058208344566363,0.0006574392318725586,-1.5726465649694301,-0.9313667349725866,1.0,0.6412798299968434,0.35658402292065283,True,False,1.5
ate_linear,static_ate,80000002,Metadata-only selector,-1.4328932215129877,-1.2520066499710083,0.1808865715419794,0.10058208344566363,0.0006574392318725586,-1.5726465649694301,-0.9313667349725866,1.0,0.6412798299968434,0.35658402292065283,True,False,1.5
ate_linear,static_ate,80000002,Shallow risk selector,-1.4328932215129877,-1.225211501121521,0.2076817203914667,0.1154815415676428,0.027452588081359863,-1.532529984243335,-0.9178930179997069,1.0,0.6146369662436282,0.3417692430151394,True,False,3.5
ate_linear,static_ate,80000002,Convex stack,-1.4328932215129877,-1.1877586388962782,0.2451345826167095,0.13630722741875675,0.06490545030660266,-1.4916559787131873,-0.8838612990793691,1.0,0.6077946796338183,0.3379645855611319,True,False,7.0
ate_linear,static_ate,80000002,Expert: linear,-1.4328932215129877,-1.169174075126648,0.26371914638633975,0.14664118492562672,0.08349001407623291,-1.4710112054268663,-0.8673369448264296,1.0,0.6036742606004366,0.3356734241580837,True,False,
ate_linear,static_ate,80000002,Expert: orthogonal,-1.4328932215129877,-1.2526640892028809,0.18022913231010684,0.10021651397791952,0.0,-2.246510337375663,-0.2588178410300983,1.0,1.987692496345565,1.105257570130633,True,False,
ate_linear,static_ate,80000002,Expert: spline,-1.4328932215129877,-1.1493698358535767,0.28352338565941104,0.15765334370646614,0.1032942533493042,-1.4763499699550926,-0.8223897017520608,1.0,0.6539602682030317,0.36363498796968863,True,False,
ate_linear,static_ate,80000002,Expert: interaction,-1.4328932215129877,-1.2520066499710083,0.1808865715419794,0.10058208344566363,0.0006574392318725586,-1.5726465649694301,-0.9313667349725866,1.0,0.6412798299968434,0.35658402292065283,True,False,
ate_linear,static_ate,80000002,Expert: piecewise,-1.4328932215129877,-1.225211501121521,0.2076817203914667,0.1154815415676428,0.027452588081359863,-1.5674219292759473,-0.8830010729670947,1.0,0.6844208563088525,0.3805726157247298,True,False,
ate_linear,static_ate,80000002,Linear g-computation,-1.4328932215129877,-1.1692390568852613,0.2636541646277264,0.14660505178090746,0.08342503231761955,-1.4710443980000192,-0.8674337157705034,1.0,0.6036106822295157,0.3356380713679082,True,False,
ate_linear,static_ate,80000002,Random forest g-computation,-1.4328932215129877,-0.20267517507686106,1.2302180464361268,0.6840634611413552,1.04998891412602,-1.0182019000214786,0.6128515498677566,0.0,1.6310534498892353,0.906948220658953,True,False,
ate_linear,static_ate,80000002,Spline g-computation,-1.4328932215129877,-1.1493698358535767,0.28352338565941104,0.15765334370646614,0.1032942533493042,-1.4763499699550926,-0.8223897017520608,1.0,0.6539602682030317,0.36363498796968863,True,False,
ate_linear,static_ate,80000002,Interaction g-computation,-1.4328932215129877,-1.2520066499710083,0.1808865715419794,0.10058208344566363,0.0006574392318725586,-1.5726465649694301,-0.9313667349725866,1.0,0.6412798299968434,0.35658402292065283,True,False,
ate_linear,static_ate,80000002,AIPW,-1.4328932215129877,-1.2526640892028809,0.18022913231010684,0.10021651397791952,0.0,-2.246510337375663,-0.2588178410300983,1.0,1.987692496345565,1.105257570130633,True,False,
ate_linear,static_ate,80000002,DR learner (spline nuisances),-1.4328932215129877,-1.2153825389605846,0.21751068255240313,0.12094694170115212,0.03728155024229629,-1.6571763148374516,-0.7735887630837175,1.0,0.8835875517537342,0.49131937271207793,True,False,
ate_linear,static_ate,80000002,Oracle: per-cell expert,-1.4328932215129877,-1.169174075126648,0.26371914638633975,0.14664118492562672,0.08349001407623291,,,,,,True,True,
ate_linear,static_ate,80000002,Oracle: per-episode expert,-1.4328932215129877,-1.2526640892028809,0.18022913231010684,0.10021651397791952,0.0,,,,,,True,True,
ate_linear,static_ate,80000003,Pretrained soft router,-0.9989179352585822,-0.9850086177007396,0.013909317557842638,0.00944162830481872,0.009076336561040232,-1.3013205048192518,-0.6686967305822274,1.0,0.6326237742370242,0.4294242696162844,True,False,8.0
ate_linear,static_ate,80000003,Pretrained hard top-1,-0.9989179352585822,-0.9896498918533325,0.00926804340524967,0.006291136900239556,0.004435062408447266,-1.3085429798700727,-0.6707568038365923,1.0,0.6377861760334804,0.4329285018490718,True,False,6.5
ate_linear,static_ate,80000003,Temperature-scaled router,-0.9989179352585822,-0.9939439990795876,0.0049739361789945535,0.003376301994591944,0.00014095518219214842,-1.2966147798231684,-0.6912732183360069,1.0,0.6053415614871616,0.41090513587402894,True,False,1.0
ate_linear,static_ate,80000003,Uniform expert mean,-0.9989179352585822,-0.9760678887367249,0.022850046521857292,0.01551058454953086,0.018017065525054887,-1.3260950387870982,-0.6260407386863516,1.0,0.7000543001007467,0.4751960308084617,True,False,9.0
ate_linear,static_ate,80000003,Median expert,-0.9989179352585822,-0.9896498918533325,0.00926804340524967,0.006291136900239556,0.004435062408447266,-1.2967484066991697,-0.6825513770074954,1.0,0.6141970296916743,0.4169162172160468,True,False,6.5
ate_linear,static_ate,80000003,Best fixed expert,-0.9989179352585822,-1.006534457206726,0.007616521948143884,0.005170086088754311,0.002783540951341479,-1.327174372205148,-0.6858945422083044,1.0,0.6412798299968434,0.43529999002673087,True,False,3.0
ate_linear,static_ate,80000003,Metadata-only selector,-0.9989179352585822,-1.006534457206726,0.007616521948143884,0.005170086088754311,0.002783540951341479,-1.327174372205148,-0.6858945422083044,1.0,0.6412798299968434,0.43529999002673087,True,False,3.0
ate_linear,static_ate,80000003,Shallow risk selector,-0.9989179352585822,-1.006534457206726,0.007616521948143884,0.005170086088754311,0.002783540951341479,-1.3138529403285402,-0.699215974084912,1.0,0.6146369662436282,0.4172148456271086,True,False,3.0
ate_linear,static_ate,80000003,Convex stack,-0.9989179352585822,-0.9912485130403995,0.0076694222181826754,0.005205994729480482,0.0028364412213802703,-1.2951458528573085,-0.6873511732234904,1.0,0.6077946796338183,0.4125703095701661,True,False,5.0
ate_linear,static_ate,80000003,Expert: linear,-0.9989179352585822,-0.9896498918533325,0.00926804340524967,0.006291136900239556,0.004435062408447266,-1.2914870221535508,-0.6878127615531142,1.0,0.6036742606004366,0.4097733740043838,True,False,
ate_linear,static_ate,80000003,Expert: orthogonal,-0.9989179352585822,-0.9121313691139221,0.08678656614466007,0.05891061843846033,0.08195358514785767,-1.9059776172867047,0.08171487905886043,1.0,1.987692496345565,1.3492433152617498,True,False,
ate_linear,static_ate,80000003,Expert: spline,-0.9989179352585822,-0.9779387712478638,0.02097916401071842,0.014240631714051932,0.016146183013916016,-1.3049189053493797,-0.6509586371463479,1.0,0.6539602682030317,0.443907456481298,True,False,
ate_linear,static_ate,80000003,Expert: interaction,-0.9989179352585822,-1.006534457206726,0.007616521948143884,0.005170086088754311,0.002783540951341479,-1.327174372205148,-0.6858945422083044,1.0,0.6412798299968434,0.43529999002673087,True,False,
ate_linear,static_ate,80000003,Expert: piecewise,-0.9989179352585822,-0.9940849542617798,0.004832980996802405,0.003280621783656945,0.0,-1.336295382416206,-0.6518745261073535,1.0,0.6844208563088525,0.4645840676554518,True,False,
ate_linear,static_ate,80000003,Linear g-computation,-0.9989179352585822,-0.9896957652438978,0.009222170014684394,0.006259998096987853,0.004389189017881989,-1.2915011063586557,-0.6878904241291399,1.0,0.6036106822295157,0.4097302170814101,True,False,
ate_linear,static_ate,80000003,Random forest g-computation,-0.9989179352585822,-0.6511534831488732,0.34776445210970897,0.23606209871867168,0.34293147111290656,-1.4666802080934909,0.16437324179574442,1.0,1.6310534498892353,1.1071571523984216,True,False,
ate_linear,static_ate,80000003,Spline g-computation,-0.9989179352585822,-0.9779387712478638,0.02097916401071842,0.014240631714051932,0.016146183013916016,-1.3049189053493797,-0.6509586371463479,1.0,0.6539602682030317,0.443907456481298,True,False,
ate_linear,static_ate,80000003,Interaction g-computation,-0.9989179352585822,-1.006534457206726,0.007616521948143884,0.005170086088754311,0.002783540951341479,-1.327174372205148,-0.6858945422083044,1.0,0.6412798299968434,0.43529999002673087,True,False,
ate_linear,static_ate,80000003,AIPW,-0.9989179352585822,-0.9121313691139221,0.08678656614466007,0.05891061843846033,0.08195358514785767,-1.9059776172867047,0.08171487905886043,1.0,1.987692496345565,1.3492433152617498,True,False,
ate_linear,static_ate,80000003,DR learner (spline nuisances),-0.9989179352585822,-1.0960396606087444,0.09712172535016217,0.06592611228161127,0.09228874435335976,-1.5378334364856114,-0.6542458847318773,1.0,0.8835875517537342,0.5997781849275335,True,False,
ate_linear,static_ate,80000003,Oracle: per-cell expert,-0.9989179352585822,-0.9896498918533325,0.00926804340524967,0.006291136900239556,0.004435062408447266,,,,,,True,True,
ate_linear,static_ate,80000003,Oracle: per-episode expert,-0.9989179352585822,-0.9940849542617798,0.004832980996802405,0.003280621783656945,0.0,,,,,,True,True,
ate_linear,static_ate,80000004,Pretrained soft router,0.3534992938832926,0.3871533063331478,0.03365401244985522,0.024481342141521013,0.01974696787985497,0.07084141921463571,0.7034651934516599,1.0,0.6326237742370242,0.4601971038975938,True,False,5.0
ate_linear,static_ate,80000004,Pretrained hard top-1,0.3534992938832926,0.3705539405345917,0.017054646651299077,0.01240626627791583,0.003147602081298828,0.05166085251785146,0.6894470285513319,1.0,0.6377861760334804,0.46395245178781513,True,False,2.0
ate_linear,static_ate,80000004,Temperature-scaled router,0.3534992938832926,0.38953320328881264,0.03603390940552004,0.026212579143944044,0.02212686483551979,0.08686242254523185,0.6922039840323935,1.0,0.6053415614871616,0.4403508764766484,True,False,6.0
ate_linear,static_ate,80000004,Uniform expert mean,0.3534992938832926,0.3813041687011719,0.0278048748178793,0.020226433761291168,0.01389783024787905,0.03127701865079857,0.7313313187515452,1.0,0.7000543001007467,0.5092489005269604,True,False,4.0
ate_linear,static_ate,80000004,Median expert,0.3534992938832926,0.3705539405345917,0.017054646651299077,0.01240626627791583,0.003147602081298828,0.06345542568875451,0.6776524553804288,1.0,0.6141970296916743,0.44679271598274184,True,False,2.0
ate_linear,static_ate,80000004,Best fixed expert,0.3534992938832926,0.39851680397987366,0.04501751009658106,0.03274762760238174,0.03111046552658081,0.07787688898145195,0.7191567189782954,1.0,0.6412798299968434,0.4664938824159939,True,False,7.5
ate_linear,static_ate,80000004,Metadata-only selector,0.3534992938832926,0.39851680397987366,0.04501751009658106,0.03274762760238174,0.03111046552658081,0.07787688898145195,0.7191567189782954,1.0,0.6412798299968434,0.4664938824159939,True,False,7.5
ate_linear,static_ate,80000004,Shallow risk selector,0.3534992938832926,0.3705539405345917,0.017054646651299077,0.01240626627791583,0.003147602081298828,0.06323545741277758,0.6778724236564058,1.0,0.6146369662436282,0.44711274430819015,True,False,2.0
ate_linear,static_ate,80000004,Convex stack,0.3534992938832926,0.40210600883157754,0.048606714948284946,0.03535856595992514,0.0346996703782847,0.0982086690146684,0.7060033486484867,1.0,0.6077946796338183,0.4421353776487259,True,False,9.0
ate_linear,static_ate,80000004,Expert: linear,0.3534992938832926,0.3705539405345917,0.017054646651299077,0.01240626627791583,0.003147602081298828,0.06871681023437337,0.67239107083481,1.0,0.6036742606004366,0.4391380117841665,True,False,
ate_linear,static_ate,80000004,Expert: orthogonal,0.3534992938832926,0.3080926537513733,0.04540664013191931,0.03303069713374453,0.03149959556191906,-0.6857535944214093,1.3019389019241558,1.0,1.987692496345565,1.4459310059291053,True,False,
ate_linear,static_ate,80000004,Expert: spline,0.3534992938832926,0.4619511067867279,0.10845181290343531,0.07889240373679857,0.09454476833343506,0.13497097268521208,0.7889312408882437,1.0,0.6539602682030317,0.4757181657519753,True,False,
ate_linear,static_ate,80000004,Expert: interaction,0.3534992938832926,0.39851680397987366,0.04501751009658106,0.03274762760238174,0.03111046552658081,0.07787688898145195,0.7191567189782954,1.0,0.6412798299968434,0.4664938824159939,True,False,
ate_linear,static_ate,80000004,Expert: piecewise,0.3534992938832926,0.36740633845329285,0.013907044570000249,0.010116568323104152,0.0,0.025195910298866586,0.7096167666077191,1.0,0.6844208563088525,0.49787647690021264,True,False,
ate_linear,static_ate,80000004,Linear g-computation,0.3534992938832926,0.3705797359068794,0.017080442023586828,0.012425030915136586,0.0031733974535865794,0.06877439479212155,0.6723850770216373,1.0,0.6036106822295157,0.43909176220683505,True,False,
ate_linear,static_ate,80000004,Random forest g-computation,0.3534992938832926,-0.00644576528957417,0.3599450591728668,0.2618391539163672,0.34603801460286654,-0.8219724902341918,0.8090809596550435,1.0,1.6310534498892353,1.1864967845169485,True,False,
ate_linear,static_ate,80000004,Spline g-computation,0.3534992938832926,0.4619511067867279,0.10845181290343531,0.07889240373679857,0.09454476833343506,0.13497097268521208,0.7889312408882437,1.0,0.6539602682030317,0.4757181657519753,True,False,
ate_linear,static_ate,80000004,Interaction g-computation,0.3534992938832926,0.39851680397987366,0.04501751009658106,0.03274762760238174,0.03111046552658081,0.07787688898145195,0.7191567189782954,1.0,0.6412798299968434,0.4664938824159939,True,False,
ate_linear,static_ate,80000004,AIPW,0.3534992938832926,0.3080926537513733,0.04540664013191931,0.03303069713374453,0.03149959556191906,-0.6857535944214093,1.3019389019241558,1.0,1.987692496345565,1.4459310059291053,True,False,
ate_linear,static_ate,80000004,DR learner (spline nuisances),0.3534992938832926,0.35421821887480287,0.0007189249915102724,0.0005229762340368062,-0.013188119578489976,-0.08757555700206421,0.79601199475167,1.0,0.8835875517537342,0.6427586962684781,True,False,
ate_linear,static_ate,80000004,Oracle: per-cell expert,0.3534992938832926,0.3705539405345917,0.017054646651299077,0.01240626627791583,0.003147602081298828,,,,,,True,True,
ate_linear,static_ate,80000004,Oracle: per-episode expert,0.3534992938832926,0.36740633845329285,0.013907044570000249,0.010116568323104152,0.0,,,,,,True,True,
ate_linear,static_ate,80000005,Pretrained soft router,-0.3413343294437368,-0.4523604796517149,0.11102615020797807,0.06672972062892668,0.07110547604530815,-0.768672366770227,-0.13604859253320278,1.0,0.6326237742370242,0.38022400703776144,True,False,2.0
ate_linear,static_ate,80000005,Pretrained hard top-1,-0.3413343294437368,-0.4525974988937378,0.11126316945000098,0.06687217560709391,0.07134249528733105,-0.771490586910478,-0.13370441087699758,1.0,0.6377861760334804,0.38332675021138757,True,False,5.0
ate_linear,static_ate,80000005,Temperature-scaled router,-0.3413343294437368,-0.46514471395726403,0.12381038451352722,0.07441339138636537,0.0838897103508573,-0.7678154947008449,-0.16247393321368325,1.0,0.6053415614871616,0.3638266589217817,True,False,8.0
ate_linear,static_ate,80000005,Uniform expert mean,-0.3413343294437368,-0.439034903049469,0.0977005736057322,0.05872068850251749,0.05777989944306228,-0.7890620530998423,-0.08900775299909569,1.0,0.7000543001007467,0.42075157774357236,True,False,1.0
ate_linear,static_ate,80000005,Median expert,-0.3413343294437368,-0.4525974988937378,0.11126316945000098,0.06687217560709391,0.07134249528733105,-0.759696013739575,-0.14549898404790063,1.0,0.6141970296916743,0.36914903494057133,True,False,5.0
ate_linear,static_ate,80000005,Best fixed expert,-0.3413343294437368,-0.4525974988937378,0.11126316945000098,0.06687217560709391,0.07134249528733105,-0.7732374138921595,-0.1319575838953161,1.0,0.6412798299968434,0.3854265307812141,True,False,5.0
ate_linear,static_ate,80000005,Metadata-only selector,-0.3413343294437368,-0.4525974988937378,0.11126316945000098,0.06687217560709391,0.07134249528733105,-0.7732374138921595,-0.1319575838953161,1.0,0.6412798299968434,0.3854265307812141,True,False,5.0
ate_linear,static_ate,80000005,Shallow risk selector,-0.3413343294437368,-0.4525974988937378,0.11126316945000098,0.06687217560709391,0.07134249528733105,-0.7599159820155519,-0.1452790157719237,1.0,0.6146369662436282,0.3694134487129244,True,False,5.0
ate_linear,static_ate,80000005,Convex stack,-0.3413343294437368,-0.494917782288539,0.15358345284480218,0.09230781110901877,0.11366277868213226,-0.7988151221054481,-0.19102044247162986,1.0,0.6077946796338183,0.3653010493089969,True,False,9.0
ate_linear,static_ate,80000005,Expert: linear,-0.3413343294437368,-0.4825858175754547,0.1412514881317179,0.08489596661501088,0.10133081396904797,-0.784422947875673,-0.1807486872752364,1.0,0.6036742606004366,0.3628245659719036,True,False,
ate_linear,static_ate,80000005,Expert: orthogonal,-0.3413343294437368,-0.3014136552810669,0.03992067416266992,0.02399340542028408,0.0,-1.2952599034538494,0.6924325928917157,1.0,1.987692496345565,1.1946569770174953,True,False,
