scenario,task,seed,method,truth,estimate,absolute_error
ate_nonlinear,static_ate,60100086,Pretrained hard top-1,1.245359532561107,1.2344013452529907,0.010958187308116374
ate_nonlinear,static_ate,60100086,Temperature-scaled router,1.245359532561107,1.201289786129185,0.044069746431922185
ate_nonlinear,static_ate,60100086,Uniform expert mean,1.245359532561107,1.0194141149520874,0.22594541760901965
ate_nonlinear,static_ate,60100086,Median expert,1.245359532561107,1.2344013452529907,0.010958187308116374
ate_nonlinear,static_ate,60100086,Best fixed expert,1.245359532561107,1.1091583967208862,0.13620113584022087
ate_nonlinear,static_ate,60100086,Metadata-only selector,1.245359532561107,1.1091583967208862,0.13620113584022087
ate_nonlinear,static_ate,60100086,Shallow risk selector,1.245359532561107,1.2344013452529907,0.010958187308116374
ate_nonlinear,static_ate,60100086,Convex stack,1.245359532561107,1.2133467554896709,0.03201277707143624
ate_nonlinear,static_ate,60100086,Expert: linear,1.245359532561107,1.2634758949279785,0.01811636236687142
ate_nonlinear,static_ate,60100086,Expert: orthogonal,1.245359532561107,0.2545725107192993,0.9907870218418078
ate_nonlinear,static_ate,60100086,Expert: spline,1.245359532561107,1.2344013452529907,0.010958187308116374
ate_nonlinear,static_ate,60100086,Expert: interaction,1.245359532561107,1.1091583967208862,0.13620113584022087
ate_nonlinear,static_ate,60100086,Expert: piecewise,1.245359532561107,1.2354624271392822,0.00989710542182487
ate_nonlinear,static_ate,60100087,Pretrained soft router,-0.8497122078831228,-0.32721662982103084,0.522495578062092
ate_nonlinear,static_ate,60100087,Pretrained hard top-1,-0.8497122078831228,-0.6263235807418823,0.22338862714124053
ate_nonlinear,static_ate,60100087,Temperature-scaled router,-0.8497122078831228,-0.5296106567363761,0.32010155114674677
ate_nonlinear,static_ate,60100087,Uniform expert mean,-0.8497122078831228,-0.02742334008216858,0.8222888678009542
ate_nonlinear,static_ate,60100087,Median expert,-0.8497122078831228,-0.5434015393257141,0.30631066855740874
ate_nonlinear,static_ate,60100087,Best fixed expert,-0.8497122078831228,-0.6263235807418823,0.22338862714124053
ate_nonlinear,static_ate,60100087,Metadata-only selector,-0.8497122078831228,-0.6263235807418823,0.22338862714124053
ate_nonlinear,static_ate,60100087,Shallow risk selector,-0.8497122078831228,-0.6263235807418823,0.22338862714124053
ate_nonlinear,static_ate,60100087,Convex stack,-0.8497122078831228,-0.4434684193905006,0.40624378849262227
ate_nonlinear,static_ate,60100087,Expert: linear,-0.8497122078831228,-0.2633024752140045,0.5864097326691183
ate_nonlinear,static_ate,60100087,Expert: orthogonal,-0.8497122078831228,1.8934224843978882,2.743134692281011
ate_nonlinear,static_ate,60100087,Expert: spline,-0.8497122078831228,-0.5434015393257141,0.30631066855740874
ate_nonlinear,static_ate,60100087,Expert: interaction,-0.8497122078831228,-0.6263235807418823,0.22338862714124053
ate_nonlinear,static_ate,60100087,Expert: piecewise,-0.8497122078831228,-0.5975115895271301,0.2522006183559927
ate_nonlinear,static_ate,60100088,Pretrained soft router,-1.2097236885240836,-1.3541325278147767,0.14440883929069304
ate_nonlinear,static_ate,60100088,Pretrained hard top-1,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Temperature-scaled router,-1.2097236885240836,-1.3828124803694202,0.17308879184533654
ate_nonlinear,static_ate,60100088,Uniform expert mean,-1.2097236885240836,-1.290361762046814,0.08063807352273034
ate_nonlinear,static_ate,60100088,Median expert,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Best fixed expert,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Metadata-only selector,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Shallow risk selector,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Convex stack,-1.2097236885240836,-1.3659498677463677,0.1562261792222841
ate_nonlinear,static_ate,60100088,Expert: linear,-1.2097236885240836,-1.2701106071472168,0.06038691862313317
ate_nonlinear,static_ate,60100088,Expert: orthogonal,-1.2097236885240836,-0.7429791688919067,0.4667445196321769
ate_nonlinear,static_ate,60100088,Expert: spline,-1.2097236885240836,-1.4561419486999512,0.24641826017586754
ate_nonlinear,static_ate,60100088,Expert: interaction,-1.2097236885240836,-1.4166388511657715,0.20691516264168786
ate_nonlinear,static_ate,60100088,Expert: piecewise,-1.2097236885240836,-1.5659382343292236,0.35621454580514
ate_nonlinear,static_ate,60100089,Pretrained soft router,0.556329619378047,0.5545168323441623,0.0018127870338847663
ate_nonlinear,static_ate,60100089,Pretrained hard top-1,0.556329619378047,0.6790385246276855,0.12270890524963851
ate_nonlinear,static_ate,60100089,Temperature-scaled router,0.556329619378047,0.5669320942170235,0.010602474838976472
ate_nonlinear,static_ate,60100089,Uniform expert mean,0.556329619378047,0.5456007838249206,0.010728835553126426
ate_nonlinear,static_ate,60100089,Median expert,0.556329619378047,0.5495072603225708,0.006822359055476235
ate_nonlinear,static_ate,60100089,Best fixed expert,0.556329619378047,0.6790385246276855,0.12270890524963851
ate_nonlinear,static_ate,60100089,Metadata-only selector,0.556329619378047,0.6790385246276855,0.12270890524963851
ate_nonlinear,static_ate,60100089,Shallow risk selector,0.556329619378047,0.5725969076156616,0.016267288237614586
ate_nonlinear,static_ate,60100089,Convex stack,0.556329619378047,0.5517036461763651,0.004625973201681899
ate_nonlinear,static_ate,60100089,Expert: linear,0.556329619378047,0.4612860381603241,0.09504358121772294
ate_nonlinear,static_ate,60100089,Expert: orthogonal,0.556329619378047,0.4655751883983612,0.09075443097968583
ate_nonlinear,static_ate,60100089,Expert: spline,0.556329619378047,0.5725969076156616,0.016267288237614586
ate_nonlinear,static_ate,60100089,Expert: interaction,0.556329619378047,0.6790385246276855,0.12270890524963851
ate_nonlinear,static_ate,60100089,Expert: piecewise,0.556329619378047,0.5495072603225708,0.006822359055476235
ate_nonlinear,static_ate,60100090,Pretrained soft router,0.38618497265326046,0.32258331068908586,0.0636016619641746
ate_nonlinear,static_ate,60100090,Pretrained hard top-1,0.38618497265326046,0.1983664333820343,0.18781853927122616
ate_nonlinear,static_ate,60100090,Temperature-scaled router,0.38618497265326046,0.3382091384917314,0.04797583416152906
ate_nonlinear,static_ate,60100090,Uniform expert mean,0.38618497265326046,0.29668674543499945,0.089498227218261
ate_nonlinear,static_ate,60100090,Median expert,0.38618497265326046,0.2586234509944916,0.12756152165876888
ate_nonlinear,static_ate,60100090,Best fixed expert,0.38618497265326046,0.1983664333820343,0.18781853927122616
ate_nonlinear,static_ate,60100090,Metadata-only selector,0.38618497265326046,0.1983664333820343,0.18781853927122616
ate_nonlinear,static_ate,60100090,Shallow risk selector,0.38618497265326046,0.3236982822418213,0.06248669041143917
ate_nonlinear,static_ate,60100090,Convex stack,0.38618497265326046,0.4309795313074225,0.04479455865416204
ate_nonlinear,static_ate,60100090,Expert: linear,0.38618497265326046,0.6470462083816528,0.26086123572839237
ate_nonlinear,static_ate,60100090,Expert: orthogonal,0.38618497265326046,0.05569935217499733,0.33048562047826313
ate_nonlinear,static_ate,60100090,Expert: spline,0.38618497265326046,0.3236982822418213,0.06248669041143917
ate_nonlinear,static_ate,60100090,Expert: interaction,0.38618497265326046,0.1983664333820343,0.18781853927122616
ate_nonlinear,static_ate,60100090,Expert: piecewise,0.38618497265326046,0.2586234509944916,0.12756152165876888
ate_nonlinear,static_ate,60100091,Pretrained soft router,-0.16273940250491511,-0.5066162243582211,0.3438768218533059
ate_nonlinear,static_ate,60100091,Pretrained hard top-1,-0.16273940250491511,-0.361875057220459,0.19913565471554387
ate_nonlinear,static_ate,60100091,Temperature-scaled router,-0.16273940250491511,-0.4909297094551672,0.3281903069502521
ate_nonlinear,static_ate,60100091,Uniform expert mean,-0.16273940250491511,-0.5150587797164917,0.3523193772115766
ate_nonlinear,static_ate,60100091,Median expert,-0.16273940250491511,-0.5468166470527649,0.38407724454784975
ate_nonlinear,static_ate,60100091,Best fixed expert,-0.16273940250491511,-0.5468166470527649,0.38407724454784975
ate_nonlinear,static_ate,60100091,Metadata-only selector,-0.16273940250491511,-0.5468166470527649,0.38407724454784975
ate_nonlinear,static_ate,60100091,Shallow risk selector,-0.16273940250491511,-0.361875057220459,0.19913565471554387
ate_nonlinear,static_ate,60100091,Convex stack,-0.16273940250491511,-0.4600250584639493,0.2972856559590342
ate_nonlinear,static_ate,60100091,Expert: linear,-0.16273940250491511,-0.361875057220459,0.19913565471554387
ate_nonlinear,static_ate,60100091,Expert: orthogonal,-0.16273940250491511,-0.5726140141487122,0.409874611643797
ate_nonlinear,static_ate,60100091,Expert: spline,-0.16273940250491511,-0.5253849625587463,0.3626455600538312
ate_nonlinear,static_ate,60100091,Expert: interaction,-0.16273940250491511,-0.5468166470527649,0.38407724454784975
ate_nonlinear,static_ate,60100091,Expert: piecewise,-0.16273940250491511,-0.5686032176017761,0.405863815096861
ate_nonlinear,static_ate,60100092,Pretrained soft router,-1.0124773882280766,-1.2068038064165192,0.19432641818844254
ate_nonlinear,static_ate,60100092,Pretrained hard top-1,-1.0124773882280766,-1.2144712209701538,0.20199383274207716
ate_nonlinear,static_ate,60100092,Temperature-scaled router,-1.0124773882280766,-1.2165794135156873,0.20410202528761068
ate_nonlinear,static_ate,60100092,Uniform expert mean,-1.0124773882280766,-1.2021535873413085,0.18967619911323186
ate_nonlinear,static_ate,60100092,Median expert,-1.0124773882280766,-1.2144712209701538,0.20199383274207716
ate_nonlinear,static_ate,60100092,Best fixed expert,-1.0124773882280766,-1.2534362077713013,0.24095881954322462
ate_nonlinear,static_ate,60100092,Metadata-only selector,-1.0124773882280766,-1.2534362077713013,0.24095881954322462
ate_nonlinear,static_ate,60100092,Shallow risk selector,-1.0124773882280766,-1.128258228302002,0.1157808400739253
ate_nonlinear,static_ate,60100092,Convex stack,-1.0124773882280766,-1.2248263635130803,0.21234897528500363
ate_nonlinear,static_ate,60100092,Expert: linear,-1.0124773882280766,-1.2144712209701538,0.20199383274207716
ate_nonlinear,static_ate,60100092,Expert: orthogonal,-1.0124773882280766,-1.1929219961166382,0.18044460788856154
ate_nonlinear,static_ate,60100092,Expert: spline,-1.0124773882280766,-1.2216802835464478,0.2092028953183711
ate_nonlinear,static_ate,60100092,Expert: interaction,-1.0124773882280766,-1.2534362077713013,0.24095881954322462
ate_nonlinear,static_ate,60100092,Expert: piecewise,-1.0124773882280766,-1.128258228302002,0.1157808400739253
ate_nonlinear,static_ate,60100093,Pretrained soft router,-1.0990841410389318,-0.9305145892815183,0.1685695517574135
ate_nonlinear,static_ate,60100093,Pretrained hard top-1,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Temperature-scaled router,-1.0990841410389318,-0.9731304852698218,0.12595365576911
ate_nonlinear,static_ate,60100093,Uniform expert mean,-1.0990841410389318,-0.8876527547836304,0.21143138625530145
ate_nonlinear,static_ate,60100093,Median expert,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Best fixed expert,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Metadata-only selector,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Shallow risk selector,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Convex stack,-1.0990841410389318,-0.9652609774878229,0.1338231635511089
ate_nonlinear,static_ate,60100093,Expert: linear,-1.0990841410389318,-1.01811945438385,0.08096468665508172
ate_nonlinear,static_ate,60100093,Expert: orthogonal,-1.0990841410389318,-0.5570254325866699,0.5420587084522619
ate_nonlinear,static_ate,60100093,Expert: spline,-1.0990841410389318,-0.8849499821662903,0.21413415887264153
ate_nonlinear,static_ate,60100093,Expert: interaction,-1.0990841410389318,-0.951606810092926,0.1474773309460058
ate_nonlinear,static_ate,60100093,Expert: piecewise,-1.0990841410389318,-1.0265620946884155,0.07252204635051629
ate_nonlinear,static_ate,60100094,Pretrained soft router,-0.3386839594189312,-0.2066582189350803,0.1320257404838509
ate_nonlinear,static_ate,60100094,Pretrained hard top-1,-0.3386839594189312,-0.3457183837890625,0.007034424370131298
ate_nonlinear,static_ate,60100094,Temperature-scaled router,-0.3386839594189312,-0.35813110733883174,0.019447147919900543
ate_nonlinear,static_ate,60100094,Uniform expert mean,-0.3386839594189312,0.01785416007041931,0.3565381194893505
ate_nonlinear,static_ate,60100094,Median expert,-0.3386839594189312,-0.3457183837890625,0.007034424370131298
ate_nonlinear,static_ate,60100094,Best fixed expert,-0.3386839594189312,-0.3457183837890625,0.007034424370131298
ate_nonlinear,static_ate,60100094,Metadata-only selector,-0.3386839594189312,-0.3457183837890625,0.007034424370131298
ate_nonlinear,static_ate,60100094,Shallow risk selector,-0.3386839594189312,-0.36311182379722595,0.02442786437829475
ate_nonlinear,static_ate,60100094,Convex stack,-0.3386839594189312,-0.31574285851030887,0.022941100908622336
ate_nonlinear,static_ate,60100094,Expert: linear,-0.3386839594189312,-0.2528531551361084,0.0858308042828228
ate_nonlinear,static_ate,60100094,Expert: orthogonal,-0.3386839594189312,1.6624751091003418,2.001159068519273
ate_nonlinear,static_ate,60100094,Expert: spline,-0.3386839594189312,-0.36311182379722595,0.02442786437829475
ate_nonlinear,static_ate,60100094,Expert: interaction,-0.3386839594189312,-0.3457183837890625,0.007034424370131298
ate_nonlinear,static_ate,60100094,Expert: piecewise,-0.3386839594189312,-0.6115209460258484,0.2728369866069172
ate_nonlinear,static_ate,60100095,Pretrained soft router,-1.2948805408488129,-1.12876881732313,0.16611172352568282
ate_nonlinear,static_ate,60100095,Pretrained hard top-1,-1.2948805408488129,-1.1745398044586182,0.12034073639019471
ate_nonlinear,static_ate,60100095,Temperature-scaled router,-1.2948805408488129,-1.1307666779436492,0.16411386290516372
ate_nonlinear,static_ate,60100095,Uniform expert mean,-1.2948805408488129,-1.1151845335960389,0.17969600725277401
ate_nonlinear,static_ate,60100095,Median expert,-1.2948805408488129,-1.1271437406539917,0.16773680019482118
ate_nonlinear,static_ate,60100095,Best fixed expert,-1.2948805408488129,-1.1745398044586182,0.12034073639019471
ate_nonlinear,static_ate,60100095,Metadata-only selector,-1.2948805408488129,-1.1745398044586182,0.12034073639019471
ate_nonlinear,static_ate,60100095,Shallow risk selector,-1.2948805408488129,-1.2850099802017212,0.009870560647091686
ate_nonlinear,static_ate,60100095,Convex stack,-1.2948805408488129,-1.1061241840436098,0.18875635680520308
ate_nonlinear,static_ate,60100095,Expert: linear,-1.2948805408488129,-1.0417969226837158,0.25308361816509706
ate_nonlinear,static_ate,60100095,Expert: orthogonal,-1.2948805408488129,-0.9474322199821472,0.34744832086666566
ate_nonlinear,static_ate,60100095,Expert: spline,-1.2948805408488129,-1.1271437406539917,0.16773680019482118
ate_nonlinear,static_ate,60100095,Expert: interaction,-1.2948805408488129,-1.1745398044586182,0.12034073639019471
ate_nonlinear,static_ate,60100095,Expert: piecewise,-1.2948805408488129,-1.2850099802017212,0.009870560647091686
ate_nonlinear,static_ate,60100096,Pretrained soft router,-0.7044186582941098,-0.9127762213549397,0.20835756306082998
ate_nonlinear,static_ate,60100096,Pretrained hard top-1,-0.7044186582941098,-0.7543319463729858,0.04991328807887607
ate_nonlinear,static_ate,60100096,Temperature-scaled router,-0.7044186582941098,-0.8133849047170322,0.10896624642292241
ate_nonlinear,static_ate,60100096,Uniform expert mean,-0.7044186582941098,-1.0083706498146057,0.3039519915204959
ate_nonlinear,static_ate,60100096,Median expert,-0.7044186582941098,-0.759395956993103,0.05497729869899326
ate_nonlinear,static_ate,60100096,Best fixed expert,-0.7044186582941098,-0.759395956993103,0.05497729869899326
ate_nonlinear,static_ate,60100096,Metadata-only selector,-0.7044186582941098,-0.759395956993103,0.05497729869899326
ate_nonlinear,static_ate,60100096,Shallow risk selector,-0.7044186582941098,-0.759395956993103,0.05497729869899326
ate_nonlinear,static_ate,60100096,Convex stack,-0.7044186582941098,-0.829311464068129,0.12489280577401918
ate_nonlinear,static_ate,60100096,Expert: linear,-0.7044186582941098,-0.9228760004043579,0.21845734211024814
ate_nonlinear,static_ate,60100096,Expert: orthogonal,-0.7044186582941098,-1.8850831985473633,1.1806645402532534
ate_nonlinear,static_ate,60100096,Expert: spline,-0.7044186582941098,-0.7543319463729858,0.04991328807887607
ate_nonlinear,static_ate,60100096,Expert: interaction,-0.7044186582941098,-0.759395956993103,0.05497729869899326
ate_nonlinear,static_ate,60100096,Expert: piecewise,-0.7044186582941098,-0.7201661467552185,0.01574748846110874
ate_nonlinear,static_ate,60100097,Pretrained soft router,-1.0977236977388871,-0.9359943875701582,0.16172931016872893
ate_nonlinear,static_ate,60100097,Pretrained hard top-1,-1.0977236977388871,-1.0088191032409668,0.08890459449792032
ate_nonlinear,static_ate,60100097,Temperature-scaled router,-1.0977236977388871,-0.9644464213961466,0.13327727634274056
ate_nonlinear,static_ate,60100097,Uniform expert mean,-1.0977236977388871,-0.8982027530670166,0.19952094467187054
ate_nonlinear,static_ate,60100097,Median expert,-1.0977236977388871,-0.9812788963317871,0.11644480140710001
ate_nonlinear,static_ate,60100097,Best fixed expert,-1.0977236977388871,-1.0088191032409668,0.08890459449792032
ate_nonlinear,static_ate,60100097,Metadata-only selector,-1.0977236977388871,-1.0088191032409668,0.08890459449792032
ate_nonlinear,static_ate,60100097,Shallow risk selector,-1.0977236977388871,-0.8530561923980713,0.24466750534081583
ate_nonlinear,static_ate,60100097,Convex stack,-1.0977236977388871,-0.9354736202424674,0.16225007749641973
ate_nonlinear,static_ate,60100097,Expert: linear,-1.0977236977388871,-0.8530561923980713,0.24466750534081583
ate_nonlinear,static_ate,60100097,Expert: orthogonal,-1.0977236977388871,-0.5281109809875488,0.5696127167513383
ate_nonlinear,static_ate,60100097,Expert: spline,-1.0977236977388871,-0.9812788963317871,0.11644480140710001
ate_nonlinear,static_ate,60100097,Expert: interaction,-1.0977236977388871,-1.0088191032409668,0.08890459449792032
ate_nonlinear,static_ate,60100097,Expert: piecewise,-1.0977236977388871,-1.119748592376709,0.022024894637821868
ate_nonlinear,static_ate,60100098,Pretrained soft router,-1.2343734511173283,-1.2604271725228724,0.026053721405544072
ate_nonlinear,static_ate,60100098,Pretrained hard top-1,-1.2343734511173283,-1.308657169342041,0.07428371822471269
ate_nonlinear,static_ate,60100098,Temperature-scaled router,-1.2343734511173283,-1.3038616015808597,0.0694881504635314
ate_nonlinear,static_ate,60100098,Uniform expert mean,-1.2343734511173283,-1.2177603840827942,0.016613067034534135
ate_nonlinear,static_ate,60100098,Median expert,-1.2343734511173283,-1.2966169118881226,0.062243460770794234
ate_nonlinear,static_ate,60100098,Best fixed expert,-1.2343734511173283,-1.308657169342041,0.07428371822471269
ate_nonlinear,static_ate,60100098,Metadata-only selector,-1.2343734511173283,-1.308657169342041,0.07428371822471269
ate_nonlinear,static_ate,60100098,Shallow risk selector,-1.2343734511173283,-1.308657169342041,0.07428371822471269
ate_nonlinear,static_ate,60100098,Convex stack,-1.2343734511173283,-1.3167775195465774,0.08240406842924908
ate_nonlinear,static_ate,60100098,Expert: linear,-1.2343734511173283,-1.3384037017822266,0.10403025066489824
ate_nonlinear,static_ate,60100098,Expert: orthogonal,-1.2343734511173283,-0.9125110507011414,0.32186240041618697
ate_nonlinear,static_ate,60100098,Expert: spline,-1.2343734511173283,-1.2966169118881226,0.062243460770794234
ate_nonlinear,static_ate,60100098,Expert: interaction,-1.2343734511173283,-1.308657169342041,0.07428371822471269
ate_nonlinear,static_ate,60100098,Expert: piecewise,-1.2343734511173283,-1.2326130867004395,0.001760364416888871
ate_nonlinear,static_ate,60100099,Pretrained soft router,-0.6602717691324105,-0.6217456050785861,0.03852616405382436
ate_nonlinear,static_ate,60100099,Pretrained hard top-1,-0.6602717691324105,-0.511832594871521,0.14843917426088948
ate_nonlinear,static_ate,60100099,Temperature-scaled router,-0.6602717691324105,-0.5872455580193856,0.07302621111302487
ate_nonlinear,static_ate,60100099,Uniform expert mean,-0.6602717691324105,-0.6399932026863098,0.02027856644610071
ate_nonlinear,static_ate,60100099,Median expert,-0.6602717691324105,-0.6211060285568237,0.03916574057558675
ate_nonlinear,static_ate,60100099,Best fixed expert,-0.6602717691324105,-0.5172654390335083,0.14300633009890218
ate_nonlinear,static_ate,60100099,Metadata-only selector,-0.6602717691324105,-0.5172654390335083,0.14300633009890218
ate_nonlinear,static_ate,60100099,Shallow risk selector,-0.6602717691324105,-0.6211060285568237,0.03916574057558675
ate_nonlinear,static_ate,60100099,Convex stack,-0.6602717691324105,-0.5481768452809814,0.11209492385142905
ate_nonlinear,static_ate,60100099,Expert: linear,-0.6602717691324105,-0.511832594871521,0.14843917426088948
ate_nonlinear,static_ate,60100099,Expert: orthogonal,-0.6602717691324105,-0.7864522933959961,0.12618052426358561
ate_nonlinear,static_ate,60100099,Expert: spline,-0.6602717691324105,-0.6211060285568237,0.03916574057558675
ate_nonlinear,static_ate,60100099,Expert: interaction,-0.6602717691324105,-0.5172654390335083,0.14300633009890218
ate_nonlinear,static_ate,60100099,Expert: piecewise,-0.6602717691324105,-0.7633096575737,0.10303788844128947
ate_nonlinear,static_ate,60100100,Pretrained soft router,0.5621140265463219,0.004238383964146178,0.5578756425821757
ate_nonlinear,static_ate,60100100,Pretrained hard top-1,0.5621140265463219,0.036403339356184006,0.5257106871901379
ate_nonlinear,static_ate,60100100,Temperature-scaled router,0.5621140265463219,-0.014141536585816959,0.5762555631321389
ate_nonlinear,static_ate,60100100,Uniform expert mean,0.5621140265463219,0.021135850436985494,0.5409781761093364
ate_nonlinear,static_ate,60100100,Median expert,0.5621140265463219,-0.013794886879622936,0.5759089134259449
ate_nonlinear,static_ate,60100100,Best fixed expert,0.5621140265463219,-0.013794886879622936,0.5759089134259449
ate_nonlinear,static_ate,60100100,Metadata-only selector,0.5621140265463219,-0.013794886879622936,0.5759089134259449
ate_nonlinear,static_ate,60100100,Shallow risk selector,0.5621140265463219,-0.013794886879622936,0.5759089134259449
ate_nonlinear,static_ate,60100100,Convex stack,0.5621140265463219,-0.05541811585115898,0.6175321423974809
ate_nonlinear,static_ate,60100100,Expert: linear,0.5621140265463219,-0.10037967562675476,0.6624937021730767
ate_nonlinear,static_ate,60100100,Expert: orthogonal,0.5621140265463219,0.21473363041877747,0.34738039612754446
ate_nonlinear,static_ate,60100100,Expert: spline,0.5621140265463219,-0.03128315508365631,0.5933971816299782
ate_nonlinear,static_ate,60100100,Expert: interaction,0.5621140265463219,-0.013794886879622936,0.5759089134259449
ate_nonlinear,static_ate,60100100,Expert: piecewise,0.5621140265463219,0.036403339356184006,0.5257106871901379
ate_nonlinear,static_ate,60100101,Pretrained soft router,-0.9567701103393409,-1.0806216696819853,0.12385155934264436
ate_nonlinear,static_ate,60100101,Pretrained hard top-1,-0.9567701103393409,-1.002522587776184,0.045752477436843186
ate_nonlinear,static_ate,60100101,Temperature-scaled router,-0.9567701103393409,-1.0482845548611333,0.09151444452179236
ate_nonlinear,static_ate,60100101,Uniform expert mean,-0.9567701103393409,-1.1044583559036254,0.1476882455642845
ate_nonlinear,static_ate,60100101,Median expert,-0.9567701103393409,-1.0872111320495605,0.13044102171021965
ate_nonlinear,static_ate,60100101,Best fixed expert,-0.9567701103393409,-1.025010108947754,0.06823999860841301
ate_nonlinear,static_ate,60100101,Metadata-only selector,-0.9567701103393409,-1.025010108947754,0.06823999860841301
ate_nonlinear,static_ate,60100101,Shallow risk selector,-0.9567701103393409,-1.025010108947754,0.06823999860841301
ate_nonlinear,static_ate,60100101,Convex stack,-0.9567701103393409,-1.042274992939904,0.0855048826005631
ate_nonlinear,static_ate,60100101,Expert: linear,-0.9567701103393409,-1.002522587776184,0.045752477436843186
ate_nonlinear,static_ate,60100101,Expert: orthogonal,-0.9567701103393409,-1.2849488258361816,0.32817871549684074
ate_nonlinear,static_ate,60100101,Expert: spline,-0.9567701103393409,-1.1225991249084473,0.16582901456910637
ate_nonlinear,static_ate,60100101,Expert: interaction,-0.9567701103393409,-1.025010108947754,0.06823999860841301
ate_nonlinear,static_ate,60100101,Expert: piecewise,-0.9567701103393409,-1.0872111320495605,0.13044102171021965
ate_nonlinear,static_ate,60100102,Pretrained soft router,-0.7148104779676618,-0.8479952634901498,0.13318478552248791
ate_nonlinear,static_ate,60100102,Pretrained hard top-1,-0.7148104779676618,-0.7425969243049622,0.02778644633730032
ate_nonlinear,static_ate,60100102,Temperature-scaled router,-0.7148104779676618,-0.7900502217402036,0.07523974377254172
ate_nonlinear,static_ate,60100102,Uniform expert mean,-0.7148104779676618,-0.90383962392807,0.1890291459604082
ate_nonlinear,static_ate,60100102,Median expert,-0.7148104779676618,-0.7697134017944336,0.054902923826771755
ate_nonlinear,static_ate,60100102,Best fixed expert,-0.7148104779676618,-0.8836935758590698,0.16888309789140799
ate_nonlinear,static_ate,60100102,Metadata-only selector,-0.7148104779676618,-0.8836935758590698,0.16888309789140799
ate_nonlinear,static_ate,60100102,Shallow risk selector,-0.7148104779676618,-0.7425969243049622,0.02778644633730032
ate_nonlinear,static_ate,60100102,Convex stack,-0.7148104779676618,-0.7879407890596688,0.07313031109200696
ate_nonlinear,static_ate,60100102,Expert: linear,-0.7148104779676618,-0.7425969243049622,0.02778644633730032
ate_nonlinear,static_ate,60100102,Expert: orthogonal,-0.7148104779676618,-1.3809340000152588,0.666123522047597
ate_nonlinear,static_ate,60100102,Expert: spline,-0.7148104779676618,-0.7697134017944336,0.054902923826771755
ate_nonlinear,static_ate,60100102,Expert: interaction,-0.7148104779676618,-0.8836935758590698,0.16888309789140799
ate_nonlinear,static_ate,60100102,Expert: piecewise,-0.7148104779676618,-0.742260217666626,0.027449739698964137
ate_nonlinear,static_ate,60100103,Pretrained soft router,1.287014357244865,1.4643895622423937,0.1773752049975288
ate_nonlinear,static_ate,60100103,Pretrained hard top-1,1.287014357244865,1.4347963333129883,0.14778197606812338
ate_nonlinear,static_ate,60100103,Temperature-scaled router,1.287014357244865,1.447600331381268,0.16058597413640308
ate_nonlinear,static_ate,60100103,Uniform expert mean,1.287014357244865,1.478129267692566,0.19111491044770101
ate_nonlinear,static_ate,60100103,Median expert,1.287014357244865,1.4684432744979858,0.18142891725312094
ate_nonlinear,static_ate,60100103,Best fixed expert,1.287014357244865,1.4347963333129883,0.14778197606812338
ate_nonlinear,static_ate,60100103,Metadata-only selector,1.287014357244865,1.4347963333129883,0.14778197606812338
ate_nonlinear,static_ate,60100103,Shallow risk selector,1.287014357244865,1.4684432744979858,0.18142891725312094
ate_nonlinear,static_ate,60100103,Convex stack,1.287014357244865,1.4286483878653868,0.14163403062052193
ate_nonlinear,static_ate,60100103,Expert: linear,1.287014357244865,1.398848295211792,0.11183393796692709
ate_nonlinear,static_ate,60100103,Expert: orthogonal,1.287014357244865,1.6199053525924683,0.33289099534760336
ate_nonlinear,static_ate,60100103,Expert: spline,1.287014357244865,1.4686530828475952,0.1816387256027303
ate_nonlinear,static_ate,60100103,Expert: interaction,1.287014357244865,1.4347963333129883,0.14778197606812338
ate_nonlinear,static_ate,60100103,Expert: piecewise,1.287014357244865,1.4684432744979858,0.18142891725312094
ate_nonlinear,static_ate,60100104,Pretrained soft router,-0.8276988922889265,-0.9326461543994995,0.10494726211057304
ate_nonlinear,static_ate,60100104,Pretrained hard top-1,-0.8276988922889265,-0.8412925004959106,0.013593608206984187
ate_nonlinear,static_ate,60100104,Temperature-scaled router,-0.8276988922889265,-0.8981254612428485,0.07042656895392208
ate_nonlinear,static_ate,60100104,Uniform expert mean,-0.8276988922889265,-0.9651992678642273,0.13750037557530082
ate_nonlinear,static_ate,60100104,Median expert,-0.8276988922889265,-0.9185374975204468,0.09083860523152032
