scenario,task,seed,method,absolute_residual
ate_linear,static_ate,70000269,Expert: spline,0.061748128242307465
ate_linear,static_ate,70000269,Expert: interaction,0.0461567154596384
ate_linear,static_ate,70000269,Expert: piecewise,0.12677611797351285
ate_linear,static_ate,70000269,Linear g-computation,0.02133805207787587
ate_linear,static_ate,70000269,Random forest g-computation,0.4819662513881794
ate_linear,static_ate,70000269,Spline g-computation,0.061748128242307465
ate_linear,static_ate,70000269,Interaction g-computation,0.0461567154596384
ate_linear,static_ate,70000269,AIPW,0.05453995973568515
ate_linear,static_ate,70000269,DR learner (spline nuisances),0.23144941037346106
ate_linear,static_ate,70000270,Pretrained soft router,0.17486608893058775
ate_linear,static_ate,70000270,Pretrained hard top-1,0.1669445860362877
ate_linear,static_ate,70000270,Temperature-scaled router,0.17926985664389394
ate_linear,static_ate,70000270,Uniform expert mean,0.17120650887259137
ate_linear,static_ate,70000270,Median expert,0.17044278263815538
ate_linear,static_ate,70000270,Best fixed expert,0.1669445860362877
ate_linear,static_ate,70000270,Metadata-only selector,0.1669445860362877
ate_linear,static_ate,70000270,Shallow risk selector,0.1669445860362877
ate_linear,static_ate,70000270,Convex stack,0.17492609957800997
ate_linear,static_ate,70000270,Expert: linear,0.17044278263815538
ate_linear,static_ate,70000270,Expert: orthogonal,0.1363448727107872
ate_linear,static_ate,70000270,Expert: spline,0.188962541816317
ate_linear,static_ate,70000270,Expert: interaction,0.1669445860362877
ate_linear,static_ate,70000270,Expert: piecewise,0.19333776116140977
ate_linear,static_ate,70000270,Linear g-computation,0.1704108962607871
ate_linear,static_ate,70000270,Random forest g-computation,0.0791569476101932
ate_linear,static_ate,70000270,Spline g-computation,0.188962541816317
ate_linear,static_ate,70000270,Interaction g-computation,0.1669445860362877
ate_linear,static_ate,70000270,AIPW,0.1363448727107872
ate_linear,static_ate,70000270,DR learner (spline nuisances),0.4008724014879448
ate_linear,static_ate,70000271,Pretrained soft router,0.0036168938404582684
ate_linear,static_ate,70000271,Pretrained hard top-1,0.11838681845909949
ate_linear,static_ate,70000271,Temperature-scaled router,0.10507742217311264
ate_linear,static_ate,70000271,Uniform expert mean,0.14080523421072366
ate_linear,static_ate,70000271,Median expert,0.10268344952709074
ate_linear,static_ate,70000271,Best fixed expert,0.11838681845909949
ate_linear,static_ate,70000271,Metadata-only selector,0.11838681845909949
ate_linear,static_ate,70000271,Shallow risk selector,0.15215055773950215
ate_linear,static_ate,70000271,Convex stack,0.11356740699280309
ate_linear,static_ate,70000271,Expert: linear,0.08821844159609671
ate_linear,static_ate,70000271,Expert: orthogonal,1.1654654383754075
ate_linear,static_ate,70000271,Expert: spline,0.15215055773950215
ate_linear,static_ate,70000271,Expert: interaction,0.11838681845909949
ate_linear,static_ate,70000271,Expert: piecewise,0.10268344952709074
ate_linear,static_ate,70000271,Linear g-computation,0.08821692057118596
ate_linear,static_ate,70000271,Random forest g-computation,0.16981898682714663
ate_linear,static_ate,70000271,Spline g-computation,0.15215055773950215
ate_linear,static_ate,70000271,Interaction g-computation,0.11838681845909949
ate_linear,static_ate,70000271,AIPW,1.1654654383754075
ate_linear,static_ate,70000271,DR learner (spline nuisances),0.4653419350860014
ate_linear,static_ate,70000272,Pretrained soft router,0.10787276393739231
ate_linear,static_ate,70000272,Pretrained hard top-1,0.06574280661617493
ate_linear,static_ate,70000272,Temperature-scaled router,0.06825643083377683
ate_linear,static_ate,70000272,Uniform expert mean,0.14124520820652223
ate_linear,static_ate,70000272,Median expert,0.06574280661617493
ate_linear,static_ate,70000272,Best fixed expert,0.06574280661617493
ate_linear,static_ate,70000272,Metadata-only selector,0.06574280661617493
ate_linear,static_ate,70000272,Shallow risk selector,0.058229372921335454
ate_linear,static_ate,70000272,Convex stack,0.07453088246799536
ate_linear,static_ate,70000272,Expert: linear,0.09203828972851014
ate_linear,static_ate,70000272,Expert: orthogonal,0.45935846966778016
ate_linear,static_ate,70000272,Expert: spline,0.058229372921335454
ate_linear,static_ate,70000272,Expert: interaction,0.06574280661617493
ate_linear,static_ate,70000272,Expert: piecewise,0.03085710209881043
ate_linear,static_ate,70000272,Linear g-computation,0.0920237269649149
ate_linear,static_ate,70000272,Random forest g-computation,0.25071078022795107
ate_linear,static_ate,70000272,Spline g-computation,0.058229372921335454
ate_linear,static_ate,70000272,Interaction g-computation,0.06574280661617493
ate_linear,static_ate,70000272,AIPW,0.45935846966778016
ate_linear,static_ate,70000272,DR learner (spline nuisances),0.37184959792174704
ate_linear,static_ate,70000273,Pretrained soft router,0.26411872986060336
ate_linear,static_ate,70000273,Pretrained hard top-1,0.20054857269211368
ate_linear,static_ate,70000273,Temperature-scaled router,0.2583739282081528
ate_linear,static_ate,70000273,Uniform expert mean,0.26805091634674627
ate_linear,static_ate,70000273,Median expert,0.264075739535528
ate_linear,static_ate,70000273,Best fixed expert,0.20054857269211368
ate_linear,static_ate,70000273,Metadata-only selector,0.20054857269211368
ate_linear,static_ate,70000273,Shallow risk selector,0.20054857269211368
ate_linear,static_ate,70000273,Convex stack,0.24190477950239958
ate_linear,static_ate,70000273,Expert: linear,0.264075739535528
ate_linear,static_ate,70000273,Expert: orthogonal,0.3102950884429987
ate_linear,static_ate,70000273,Expert: spline,0.23950792685432987
ate_linear,static_ate,70000273,Expert: interaction,0.20054857269211368
ate_linear,static_ate,70000273,Expert: piecewise,0.325827254208761
ate_linear,static_ate,70000273,Linear g-computation,0.2640529010748584
ate_linear,static_ate,70000273,Random forest g-computation,0.7060113369555034
ate_linear,static_ate,70000273,Spline g-computation,0.23950792685432987
ate_linear,static_ate,70000273,Interaction g-computation,0.20054857269211368
ate_linear,static_ate,70000273,AIPW,0.3102950884429987
ate_linear,static_ate,70000273,DR learner (spline nuisances),0.12360029024075736
ate_linear,static_ate,70000274,Pretrained soft router,0.34738125779296947
ate_linear,static_ate,70000274,Pretrained hard top-1,0.37612604876239353
ate_linear,static_ate,70000274,Temperature-scaled router,0.3626108171316405
ate_linear,static_ate,70000274,Uniform expert mean,0.3338960148878818
ate_linear,static_ate,70000274,Median expert,0.3549583532400852
ate_linear,static_ate,70000274,Best fixed expert,0.3483226873465305
ate_linear,static_ate,70000274,Metadata-only selector,0.3483226873465305
ate_linear,static_ate,70000274,Shallow risk selector,0.37612604876239353
ate_linear,static_ate,70000274,Convex stack,0.3630147582444996
ate_linear,static_ate,70000274,Expert: linear,0.37612604876239353
ate_linear,static_ate,70000274,Expert: orthogonal,0.21434777756412082
ate_linear,static_ate,70000274,Expert: spline,0.3549583532400852
ate_linear,static_ate,70000274,Expert: interaction,0.3483226873465305
ate_linear,static_ate,70000274,Expert: piecewise,0.375725207526279
ate_linear,static_ate,70000274,Linear g-computation,0.37611686502597186
ate_linear,static_ate,70000274,Random forest g-computation,0.5932212933262866
ate_linear,static_ate,70000274,Spline g-computation,0.3549583532400852
ate_linear,static_ate,70000274,Interaction g-computation,0.3483226873465305
ate_linear,static_ate,70000274,AIPW,0.21434777756412082
ate_linear,static_ate,70000274,DR learner (spline nuisances),0.2528833889171659
ate_linear,static_ate,70000275,Pretrained soft router,0.060025066509399316
ate_linear,static_ate,70000275,Pretrained hard top-1,0.0075888024083519134
ate_linear,static_ate,70000275,Temperature-scaled router,0.022792765535799397
ate_linear,static_ate,70000275,Uniform expert mean,0.10175237493597028
ate_linear,static_ate,70000275,Median expert,0.054934190083370193
ate_linear,static_ate,70000275,Best fixed expert,0.0075888024083519134
ate_linear,static_ate,70000275,Metadata-only selector,0.0075888024083519134
ate_linear,static_ate,70000275,Shallow risk selector,0.023016153406276718
ate_linear,static_ate,70000275,Convex stack,0.018426260050920074
ate_linear,static_ate,70000275,Expert: linear,0.05706699328504561
ate_linear,static_ate,70000275,Expert: orthogonal,0.4273656471260643
ate_linear,static_ate,70000275,Expert: spline,0.023016153406276718
ate_linear,static_ate,70000275,Expert: interaction,0.0075888024083519134
ate_linear,static_ate,70000275,Expert: piecewise,0.054934190083370193
ate_linear,static_ate,70000275,Linear g-computation,0.05708436093438729
ate_linear,static_ate,70000275,Random forest g-computation,0.22402627454569318
ate_linear,static_ate,70000275,Spline g-computation,0.023016153406276718
ate_linear,static_ate,70000275,Interaction g-computation,0.0075888024083519134
ate_linear,static_ate,70000275,AIPW,0.4273656471260643
ate_linear,static_ate,70000275,DR learner (spline nuisances),0.026742484484100743
ate_linear,static_ate,70000276,Pretrained soft router,0.11636846952242008
ate_linear,static_ate,70000276,Pretrained hard top-1,0.22594859558388913
ate_linear,static_ate,70000276,Temperature-scaled router,0.16090871201471713
ate_linear,static_ate,70000276,Uniform expert mean,0.07972606676861967
ate_linear,static_ate,70000276,Median expert,0.12121677133485997
ate_linear,static_ate,70000276,Best fixed expert,0.22594859558388913
ate_linear,static_ate,70000276,Metadata-only selector,0.22594859558388913
ate_linear,static_ate,70000276,Shallow risk selector,0.22594859558388913
ate_linear,static_ate,70000276,Convex stack,0.15018704310907877
ate_linear,static_ate,70000276,Expert: linear,0.12334168064639295
ate_linear,static_ate,70000276,Expert: orthogonal,0.17934434008553302
ate_linear,static_ate,70000276,Expert: spline,0.12121677133485997
ate_linear,static_ate,70000276,Expert: interaction,0.22594859558388913
ate_linear,static_ate,70000276,Expert: piecewise,0.10746762636348928
ate_linear,static_ate,70000276,Linear g-computation,0.1233409397964692
ate_linear,static_ate,70000276,Random forest g-computation,0.15116177984334347
ate_linear,static_ate,70000276,Spline g-computation,0.12121677133485997
ate_linear,static_ate,70000276,Interaction g-computation,0.22594859558388913
ate_linear,static_ate,70000276,AIPW,0.1793443698878554
ate_linear,static_ate,70000276,DR learner (spline nuisances),0.20802346752871248
ate_linear,static_ate,70000277,Pretrained soft router,0.07410066687307387
ate_linear,static_ate,70000277,Pretrained hard top-1,0.06825182706660171
ate_linear,static_ate,70000277,Temperature-scaled router,0.0879759137874779
ate_linear,static_ate,70000277,Uniform expert mean,0.06540944323486228
ate_linear,static_ate,70000277,Median expert,0.08041226238554855
ate_linear,static_ate,70000277,Best fixed expert,0.1284802046472444
ate_linear,static_ate,70000277,Metadata-only selector,0.1284802046472444
ate_linear,static_ate,70000277,Shallow risk selector,0.08041226238554855
ate_linear,static_ate,70000277,Convex stack,0.10142259494147063
ate_linear,static_ate,70000277,Expert: linear,0.08041226238554855
ate_linear,static_ate,70000277,Expert: orthogonal,0.06199588134342293
ate_linear,static_ate,70000277,Expert: spline,0.11189880341833969
ate_linear,static_ate,70000277,Expert: interaction,0.1284802046472444
ate_linear,static_ate,70000277,Expert: piecewise,0.06825182706660171
ate_linear,static_ate,70000277,Linear g-computation,0.080416230625316
ate_linear,static_ate,70000277,Random forest g-computation,0.04980495814799599
ate_linear,static_ate,70000277,Spline g-computation,0.11189880341833969
ate_linear,static_ate,70000277,Interaction g-computation,0.1284802195484056
ate_linear,static_ate,70000277,AIPW,0.06199588134342293
ate_linear,static_ate,70000277,DR learner (spline nuisances),0.29737244018112335
ate_linear,static_ate,70000278,Pretrained soft router,0.057766557504611016
ate_linear,static_ate,70000278,Pretrained hard top-1,0.06627587510281041
ate_linear,static_ate,70000278,Temperature-scaled router,0.08599945327422553
ate_linear,static_ate,70000278,Uniform expert mean,0.037761144172482
ate_linear,static_ate,70000278,Median expert,0.06627587510281041
ate_linear,static_ate,70000278,Best fixed expert,0.09494314624004796
ate_linear,static_ate,70000278,Metadata-only selector,0.09494314624004796
ate_linear,static_ate,70000278,Shallow risk selector,0.040808658134274034
ate_linear,static_ate,70000278,Convex stack,0.10611240027403757
ate_linear,static_ate,70000278,Expert: linear,0.1402955455892606
ate_linear,static_ate,70000278,Expert: orthogonal,0.1535175042039828
ate_linear,static_ate,70000278,Expert: spline,0.06627587510281041
ate_linear,static_ate,70000278,Expert: interaction,0.09494314624004796
ate_linear,static_ate,70000278,Expert: piecewise,0.040808658134274034
ate_linear,static_ate,70000278,Linear g-computation,0.14026369065247313
ate_linear,static_ate,70000278,Random forest g-computation,0.6178549427641239
ate_linear,static_ate,70000278,Spline g-computation,0.06627587510281041
ate_linear,static_ate,70000278,Interaction g-computation,0.09494314624004796
ate_linear,static_ate,70000278,AIPW,0.15351756380862758
ate_linear,static_ate,70000278,DR learner (spline nuisances),0.057344988331720304
ate_linear,static_ate,70000279,Pretrained soft router,0.05623325365302123
ate_linear,static_ate,70000279,Pretrained hard top-1,0.07902463034573959
ate_linear,static_ate,70000279,Temperature-scaled router,0.050046800057441776
ate_linear,static_ate,70000279,Uniform expert mean,0.06921259716931749
ate_linear,static_ate,70000279,Median expert,0.04604174450818466
ate_linear,static_ate,70000279,Best fixed expert,0.07902463034573959
ate_linear,static_ate,70000279,Metadata-only selector,0.07902463034573959
ate_linear,static_ate,70000279,Shallow risk selector,0.07902463034573959
ate_linear,static_ate,70000279,Convex stack,0.047185406630355864
ate_linear,static_ate,70000279,Expert: linear,0.04604174450818466
ate_linear,static_ate,70000279,Expert: orthogonal,0.1916780646223204
ate_linear,static_ate,70000279,Expert: spline,0.019820349969305262
ate_linear,static_ate,70000279,Expert: interaction,0.07902463034573959
ate_linear,static_ate,70000279,Expert: piecewise,0.00949819640103744
ate_linear,static_ate,70000279,Linear g-computation,0.04605878900992799
ate_linear,static_ate,70000279,Random forest g-computation,0.25154321187879
ate_linear,static_ate,70000279,Spline g-computation,0.019820349969305262
ate_linear,static_ate,70000279,Interaction g-computation,0.07902463034573959
ate_linear,static_ate,70000279,AIPW,0.1916780646223204
ate_linear,static_ate,70000279,DR learner (spline nuisances),0.032636425336281805
ate_linear,static_ate,70000280,Pretrained soft router,0.18399117974378676
ate_linear,static_ate,70000280,Pretrained hard top-1,0.2207725386776458
ate_linear,static_ate,70000280,Temperature-scaled router,0.20175577103581832
ate_linear,static_ate,70000280,Uniform expert mean,0.1716235022701751
ate_linear,static_ate,70000280,Median expert,0.21049687673230277
ate_linear,static_ate,70000280,Best fixed expert,0.2521726231731902
ate_linear,static_ate,70000280,Metadata-only selector,0.2521726231731902
ate_linear,static_ate,70000280,Shallow risk selector,0.2207725386776458
ate_linear,static_ate,70000280,Convex stack,0.19601709901591147
ate_linear,static_ate,70000280,Expert: linear,0.2207725386776458
ate_linear,static_ate,70000280,Expert: orthogonal,0.07932541181225883
ate_linear,static_ate,70000280,Expert: spline,0.09535006095547782
ate_linear,static_ate,70000280,Expert: interaction,0.2521726231731902
ate_linear,static_ate,70000280,Expert: piecewise,0.21049687673230277
ate_linear,static_ate,70000280,Linear g-computation,0.2208131435066505
ate_linear,static_ate,70000280,Random forest g-computation,0.3263129243018841
ate_linear,static_ate,70000280,Spline g-computation,0.09535006095547782
ate_linear,static_ate,70000280,Interaction g-computation,0.2521726231731902
ate_linear,static_ate,70000280,AIPW,0.07932541181225883
ate_linear,static_ate,70000280,DR learner (spline nuisances),0.1487495758373254
ate_linear,static_ate,70000281,Pretrained soft router,0.2097594640471332
ate_linear,static_ate,70000281,Pretrained hard top-1,0.21892245642586294
ate_linear,static_ate,70000281,Temperature-scaled router,0.1865625450908563
ate_linear,static_ate,70000281,Uniform expert mean,0.24075470499439777
ate_linear,static_ate,70000281,Median expert,0.21005516282959524
ate_linear,static_ate,70000281,Best fixed expert,0.21892245642586294
ate_linear,static_ate,70000281,Metadata-only selector,0.21892245642586294
ate_linear,static_ate,70000281,Shallow risk selector,0.12274043790741507
ate_linear,static_ate,70000281,Convex stack,0.18677777619768032
ate_linear,static_ate,70000281,Expert: linear,0.21005516282959524
ate_linear,static_ate,70000281,Expert: orthogonal,0.5530134045307213
ate_linear,static_ate,70000281,Expert: spline,0.12274043790741507
ate_linear,static_ate,70000281,Expert: interaction,0.21892245642586294
ate_linear,static_ate,70000281,Expert: piecewise,0.09904206327839438
ate_linear,static_ate,70000281,Linear g-computation,0.2100791727696405
ate_linear,static_ate,70000281,Random forest g-computation,0.07934700430048579
ate_linear,static_ate,70000281,Spline g-computation,0.12274043790741507
ate_linear,static_ate,70000281,Interaction g-computation,0.21892245642586294
ate_linear,static_ate,70000281,AIPW,0.5530134045307213
ate_linear,static_ate,70000281,DR learner (spline nuisances),0.1211932861200514
ate_linear,static_ate,70000282,Pretrained soft router,0.020868990296156298
ate_linear,static_ate,70000282,Pretrained hard top-1,0.037441335112053054
ate_linear,static_ate,70000282,Temperature-scaled router,0.017212556595792128
ate_linear,static_ate,70000282,Uniform expert mean,0.030105743795829865
ate_linear,static_ate,70000282,Median expert,0.037441335112053054
ate_linear,static_ate,70000282,Best fixed expert,0.037441335112053054
ate_linear,static_ate,70000282,Metadata-only selector,0.037441335112053054
ate_linear,static_ate,70000282,Shallow risk selector,0.030805387109321458
ate_linear,static_ate,70000282,Convex stack,0.0416433541676029
ate_linear,static_ate,70000282,Expert: linear,0.09351070919652571
ate_linear,static_ate,70000282,Expert: orthogonal,0.11987491646428694
ate_linear,static_ate,70000282,Expert: spline,0.030805387109321458
ate_linear,static_ate,70000282,Expert: interaction,0.037441335112053054
ate_linear,static_ate,70000282,Expert: piecewise,0.0694928546843947
ate_linear,static_ate,70000282,Linear g-computation,0.09345328471924153
ate_linear,static_ate,70000282,Random forest g-computation,0.8762903351492097
ate_linear,static_ate,70000282,Spline g-computation,0.030805387109321458
ate_linear,static_ate,70000282,Interaction g-computation,0.037441335112053054
ate_linear,static_ate,70000282,AIPW,0.11987491646428694
ate_linear,static_ate,70000282,DR learner (spline nuisances),0.15766313306894197
ate_linear,static_ate,70000283,Pretrained soft router,0.1708644168569905
ate_linear,static_ate,70000283,Pretrained hard top-1,0.19997005312452387
ate_linear,static_ate,70000283,Temperature-scaled router,0.17970240818707522
ate_linear,static_ate,70000283,Uniform expert mean,0.16127909718761516
ate_linear,static_ate,70000283,Median expert,0.17583115546712946
ate_linear,static_ate,70000283,Best fixed expert,0.19997005312452387
ate_linear,static_ate,70000283,Metadata-only selector,0.19997005312452387
ate_linear,static_ate,70000283,Shallow risk selector,0.17583115546712946
ate_linear,static_ate,70000283,Convex stack,0.19619237881205254
ate_linear,static_ate,70000283,Expert: linear,0.17583115546712946
ate_linear,static_ate,70000283,Expert: orthogonal,0.07790245263586115
ate_linear,static_ate,70000283,Expert: spline,0.23359274266967844
ate_linear,static_ate,70000283,Expert: interaction,0.19997005312452387
ate_linear,static_ate,70000283,Expert: piecewise,0.11909908204088282
ate_linear,static_ate,70000283,Linear g-computation,0.17582521775488905
ate_linear,static_ate,70000283,Random forest g-computation,0.2919832449805248
ate_linear,static_ate,70000283,Spline g-computation,0.23359275012025904
ate_linear,static_ate,70000283,Interaction g-computation,0.19997005312452387
ate_linear,static_ate,70000283,AIPW,0.07790245263586115
ate_linear,static_ate,70000283,DR learner (spline nuisances),0.35823459506338007
ate_linear,static_ate,70000284,Pretrained soft router,0.07022637500379236
ate_linear,static_ate,70000284,Pretrained hard top-1,0.07259021611001515
ate_linear,static_ate,70000284,Temperature-scaled router,0.07605802778039794
ate_linear,static_ate,70000284,Uniform expert mean,0.06578849167611622
ate_linear,static_ate,70000284,Median expert,0.07259021611001515
ate_linear,static_ate,70000284,Best fixed expert,0.07259021611001515
ate_linear,static_ate,70000284,Metadata-only selector,0.07259021611001515
ate_linear,static_ate,70000284,Shallow risk selector,0.10357688278939747
ate_linear,static_ate,70000284,Convex stack,0.09227490664459093
ate_linear,static_ate,70000284,Expert: linear,0.10357688278939747
ate_linear,static_ate,70000284,Expert: orthogonal,0.031200273940825696
ate_linear,static_ate,70000284,Expert: spline,0.10010586590554738
ate_linear,static_ate,70000284,Expert: interaction,0.07259021611001515
ate_linear,static_ate,70000284,Expert: piecewise,0.021469219634795422
ate_linear,static_ate,70000284,Linear g-computation,0.10364364068250165
ate_linear,static_ate,70000284,Random forest g-computation,0.7664208829322654
ate_linear,static_ate,70000284,Spline g-computation,0.10010586590554738
ate_linear,static_ate,70000284,Interaction g-computation,0.07259021611001515
ate_linear,static_ate,70000284,AIPW,0.031200273940825696
ate_linear,static_ate,70000284,DR learner (spline nuisances),0.19355760826530488
ate_linear,static_ate,70000285,Pretrained soft router,0.23853913423848444
ate_linear,static_ate,70000285,Pretrained hard top-1,0.16857434863358584
ate_linear,static_ate,70000285,Temperature-scaled router,0.15450938189181973
ate_linear,static_ate,70000285,Uniform expert mean,0.330806819145976
ate_linear,static_ate,70000285,Median expert,0.1358411764553174
ate_linear,static_ate,70000285,Best fixed expert,0.04404781812935915
ate_linear,static_ate,70000285,Metadata-only selector,0.04404781812935915
ate_linear,static_ate,70000285,Shallow risk selector,0.1358411764553174
ate_linear,static_ate,70000285,Convex stack,0.11816316749273292
ate_linear,static_ate,70000285,Expert: linear,0.1358411764553174
ate_linear,static_ate,70000285,Expert: orthogonal,1.228616282885371
ate_linear,static_ate,70000285,Expert: spline,0.16857434863358584
ate_linear,static_ate,70000285,Expert: interaction,0.04404781812935915
ate_linear,static_ate,70000285,Expert: piecewise,0.07695446962624636
ate_linear,static_ate,70000285,Linear g-computation,0.13582492487679243
ate_linear,static_ate,70000285,Random forest g-computation,0.4108820274565863
ate_linear,static_ate,70000285,Spline g-computation,0.16857434863358584
ate_linear,static_ate,70000285,Interaction g-computation,0.04404784793168154
ate_linear,static_ate,70000285,AIPW,1.228616282885371
ate_linear,static_ate,70000285,DR learner (spline nuisances),0.22194725779033933
ate_linear,static_ate,70000286,Pretrained soft router,0.15006258958655683
ate_linear,static_ate,70000286,Pretrained hard top-1,0.1599810431012556
ate_linear,static_ate,70000286,Temperature-scaled router,0.16921159332281432
ate_linear,static_ate,70000286,Uniform expert mean,0.12186665630430432
ate_linear,static_ate,70000286,Median expert,0.1599810431012556
ate_linear,static_ate,70000286,Best fixed expert,0.1599810431012556
ate_linear,static_ate,70000286,Metadata-only selector,0.1599810431012556
ate_linear,static_ate,70000286,Shallow risk selector,0.15064054823011608
ate_linear,static_ate,70000286,Convex stack,0.17723960377561948
ate_linear,static_ate,70000286,Expert: linear,0.15064054823011608
ate_linear,static_ate,70000286,Expert: orthogonal,0.1543359448900774
ate_linear,static_ate,70000286,Expert: spline,0.2359543303260252
ate_linear,static_ate,70000286,Expert: interaction,0.1599810431012556
ate_linear,static_ate,70000286,Expert: piecewise,0.21709330475420208
ate_linear,static_ate,70000286,Linear g-computation,0.15062050080793082
ate_linear,static_ate,70000286,Random forest g-computation,0.4256323883201548
ate_linear,static_ate,70000286,Spline g-computation,0.2359543303260252
ate_linear,static_ate,70000286,Interaction g-computation,0.1599810431012556
ate_linear,static_ate,70000286,AIPW,0.1543359448900774
ate_linear,static_ate,70000286,DR learner (spline nuisances),0.4447719563358328
ate_linear,static_ate,70000287,Pretrained soft router,0.19356116496471054
ate_linear,static_ate,70000287,Pretrained hard top-1,0.15611765265761324
ate_linear,static_ate,70000287,Temperature-scaled router,0.1756000948757247
ate_linear,static_ate,70000287,Uniform expert mean,0.20540456652937833
ate_linear,static_ate,70000287,Median expert,0.17211035371123262
ate_linear,static_ate,70000287,Best fixed expert,0.17211035371123262
ate_linear,static_ate,70000287,Metadata-only selector,0.17211035371123262
ate_linear,static_ate,70000287,Shallow risk selector,0.17211035371123262
ate_linear,static_ate,70000287,Convex stack,0.16587142582560843
ate_linear,static_ate,70000287,Expert: linear,0.15611765265761324
ate_linear,static_ate,70000287,Expert: orthogonal,0.26761088252364107
ate_linear,static_ate,70000287,Expert: spline,0.16671208024321504
ate_linear,static_ate,70000287,Expert: interaction,0.17211035371123262
ate_linear,static_ate,70000287,Expert: piecewise,0.2644718635111899
ate_linear,static_ate,70000287,Linear g-computation,0.15609086150299012
ate_linear,static_ate,70000287,Random forest g-computation,0.3532767729497869
ate_linear,static_ate,70000287,Spline g-computation,0.16671208024321504
ate_linear,static_ate,70000287,Interaction g-computation,0.17211035371123262
ate_linear,static_ate,70000287,AIPW,0.26761088252364107
ate_linear,static_ate,70000287,DR learner (spline nuisances),0.04608672412068204
ate_linear,static_ate,70000288,Pretrained soft router,0.0987614267557565
ate_linear,static_ate,70000288,Pretrained hard top-1,0.09909748472450708
ate_linear,static_ate,70000288,Temperature-scaled router,0.09972624154711884
ate_linear,static_ate,70000288,Uniform expert mean,0.10492002405403589
ate_linear,static_ate,70000288,Median expert,0.09909748472450708
ate_linear,static_ate,70000288,Best fixed expert,0.09909748472450708
ate_linear,static_ate,70000288,Metadata-only selector,0.09909748472450708
ate_linear,static_ate,70000288,Shallow risk selector,0.09909748472450708
ate_linear,static_ate,70000288,Convex stack,0.10187160147972418
ate_linear,static_ate,70000288,Expert: linear,0.1130161229538772
ate_linear,static_ate,70000288,Expert: orthogonal,0.17298417724846338
ate_linear,static_ate,70000288,Expert: spline,0.0909494701790664
ate_linear,static_ate,70000288,Expert: interaction,0.09909748472450708
ate_linear,static_ate,70000288,Expert: piecewise,0.04855286516426538
ate_linear,static_ate,70000288,Linear g-computation,0.11304311877303541
ate_linear,static_ate,70000288,Random forest g-computation,0.00935611943956205
ate_linear,static_ate,70000288,Spline g-computation,0.0909494701790664
ate_linear,static_ate,70000288,Interaction g-computation,0.09909754432915185
ate_linear,static_ate,70000288,AIPW,0.17298417724846338
ate_linear,static_ate,70000288,DR learner (spline nuisances),0.0319417256278659
ate_linear,static_ate,70000289,Pretrained soft router,0.09187961602526151
ate_linear,static_ate,70000289,Pretrained hard top-1,0.0270537261799344
ate_linear,static_ate,70000289,Temperature-scaled router,0.023619125680134356
ate_linear,static_ate,70000289,Uniform expert mean,0.1476451997593411
ate_linear,static_ate,70000289,Median expert,0.0270537261799344
ate_linear,static_ate,70000289,Best fixed expert,0.025011765496396166
ate_linear,static_ate,70000289,Metadata-only selector,0.025011765496396166
ate_linear,static_ate,70000289,Shallow risk selector,0.17684389398846712
ate_linear,static_ate,70000289,Convex stack,0.0050642779797036575
ate_linear,static_ate,70000289,Expert: linear,0.021983253495358568
ate_linear,static_ate,70000289,Expert: orthogonal,0.5813233976200589
ate_linear,static_ate,70000289,Expert: spline,0.0270537261799344
ate_linear,static_ate,70000289,Expert: interaction,0.025011765496396166
ate_linear,static_ate,70000289,Expert: piecewise,0.17684389398846712
ate_linear,static_ate,70000289,Linear g-computation,0.021907127495684353
ate_linear,static_ate,70000289,Random forest g-computation,0.8243329703172979
ate_linear,static_ate,70000289,Spline g-computation,0.0270537261799344
ate_linear,static_ate,70000289,Interaction g-computation,0.025011765496396166
ate_linear,static_ate,70000289,AIPW,0.5813233976200589
ate_linear,static_ate,70000289,DR learner (spline nuisances),0.026996876725086105
ate_linear,static_ate,70000290,Pretrained soft router,0.072116731026443
ate_linear,static_ate,70000290,Pretrained hard top-1,0.1659571087955578
ate_linear,static_ate,70000290,Temperature-scaled router,0.09959478803808919
ate_linear,static_ate,70000290,Uniform expert mean,0.06698533660164907
ate_linear,static_ate,70000290,Median expert,0.09296323424569208
ate_linear,static_ate,70000290,Best fixed expert,0.09296323424569208
ate_linear,static_ate,70000290,Metadata-only selector,0.09296323424569208
ate_linear,static_ate,70000290,Shallow risk selector,0.09296323424569208
ate_linear,static_ate,70000290,Convex stack,0.1081642045677138
ate_linear,static_ate,70000290,Expert: linear,0.1659571087955578
ate_linear,static_ate,70000290,Expert: orthogonal,0.15925337439766962
ate_linear,static_ate,70000290,Expert: spline,0.049033418953333685
ate_linear,static_ate,70000290,Expert: interaction,0.09296323424569208
ate_linear,static_ate,70000290,Expert: piecewise,0.13228045338400762
ate_linear,static_ate,70000290,Linear g-computation,0.16590274259734672
ate_linear,static_ate,70000290,Random forest g-computation,0.6347513035781321
ate_linear,static_ate,70000290,Spline g-computation,0.049033418953333685
ate_linear,static_ate,70000290,Interaction g-computation,0.09296323424569208
ate_linear,static_ate,70000290,AIPW,0.15925337439766962
ate_linear,static_ate,70000290,DR learner (spline nuisances),0.2047159783989565
ate_linear,static_ate,70000291,Pretrained soft router,0.00525998961776164
ate_linear,static_ate,70000291,Pretrained hard top-1,0.022690562346303622
