method,scenario,seed,status,global_search_p,critical_score,n_true_breaks_all,n_true_breaks_B,n_raw_breaks,n_B_breaks,segment_ari,segment_nmi,boundary_displacement,segment_relevance_precision,segment_relevance_recall,segment_relevance_f1,segment_relevance_loss_gain,pooled_AR_test_loss,pooled_VARX_test_loss,piecewise_VARX_test_loss,oracle_piecewise_VARX_test_loss,VARX_improvement_over_AR,piecewise_improvement_over_VARX,oracle_improvement_recovered,false_B_attribution,delta_B_relative_error,runtime_seconds,raw_break_precision,raw_break_recall,raw_break_f1,raw_break_fdr,raw_break_count_error,raw_break_exact_set,raw_break_localization_mae,raw_break_localization_median,raw_break_localization_rmse,raw_break_localization_normalized,raw_break_any_detection,B_break_precision,B_break_recall,B_break_f1,B_break_fdr,B_break_count_error,B_break_exact_set,B_break_localization_mae,B_break_localization_median,B_break_localization_rmse,B_break_localization_normalized,B_break_any_detection,relative_A_error,relative_B_error,B_support_precision,B_support_recall,B_support_f1,B_support_fdr,B_sign_accuracy,B_nonzero_rmse,bootstrap_B_break_jaccard,bootstrap_any_raw_break_frequency,bootstrap_any_B_break_frequency,bootstrap_mean_B_break_count,bootstrap_retained_B_change_probability
temporal_split_detection_method,high_persistence,4,ok,0.05,0.0,1.0,1.0,1.0,1.0,0.9942857026573217,0.9858658095423244,0.0014285714285714457,1.0,1.0,1.0,0.3257408869362219,0.4524164711806346,0.34364775020542476,0.30454948752838334,0.30418927208400215,0.10876872097520984,0.03909826267704142,0.9908710254036476,0.0,0.20698902246159132,0.39443838299484923,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0014285714285714286,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0014285714285714286,1.0,0.09598611903960738,0.23754789357095119,1.0,0.47368421052631576,0.6428571428571429,0.0,1.0,0.04486397695438151,1.0,1.0,1.0,1.0,1.0
temporal_split_detection_method,high_dimensional,0,ok,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.6144443351161382,0.7752036165038998,0.3234358333616686,0.3234358333616686,0.2842014318114014,0.4517677831422312,0.0,0.0,0.0,,0.6372335080086486,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.11806639694358903,0.34984132847794247,0.8064516129032258,0.6944444444444444,0.746268656716418,0.1935483870967742,1.0,0.05527652438427275,1.0,0.0,0.0,0.0,
temporal_split_detection_method,high_dimensional,1,ok,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5845748047874829,0.9201944681620464,0.4173648768896346,0.4173648768896346,0.3851186538065412,0.5028295912724119,0.0,0.0,0.0,,0.6292817930079764,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.14587477095073437,0.357311477051784,0.7428571428571429,0.7222222222222222,0.732394366197183,0.2571428571428571,1.0,0.04118148585272456,1.0,0.0,0.0,0.0,
temporal_split_detection_method,high_dimensional,2,ok,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.6237067347993693,0.6817706799188155,0.24525066607159193,0.24525066607159193,0.21957946532018383,0.4365200138472235,0.0,0.0,0.0,,0.4298672580043785,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.11870491031288859,0.3201682875328378,0.8484848484848485,0.8,0.823529411764706,0.15151515151515152,1.0,0.04429031967488433,1.0,0.0,0.0,0.0,
temporal_split_detection_method,high_dimensional,3,ok,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5964365256029469,0.8037883722193628,0.34056234262112084,0.34056234262112084,0.29765938361770755,0.463226029598242,0.0,0.0,0.0,,0.4495720379927661,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.23585636727232642,0.3698842137889518,0.9583333333333334,0.6388888888888888,0.7666666666666666,0.041666666666666664,1.0,0.06437160197812021,1.0,0.0,0.0,0.0,
temporal_split_detection_method,high_dimensional,4,ok,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.48903945858487724,0.8701578266377015,0.48108780811763746,0.48108780811763746,0.4441293634532079,0.389070018520064,0.0,0.0,0.0,,0.8147487550013466,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,0.0,0.17625550582152988,0.41595933734343976,0.78125,0.7142857142857143,0.7462686567164178,0.21875,1.0,0.06789892714798275,1.0,0.0,0.0,0.0,
temporal_split_detection_method,wrong_lag_order,0,ok,0.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.4516684507370254,0.7521133269697832,0.4200055910584403,0.4200055910584403,0.4200055910584403,0.33210773591134285,0.0,,0.0,,0.4622144369932357,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.5045619661751446,0.30134867678358096,1.0,0.6666666666666666,0.8,0.0,1.0,0.08331866518568273,1.0,0.0,0.0,0.0,
temporal_split_detection_method,wrong_lag_order,1,ok,0.95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.2029753870345188,0.9774263201652481,0.773373352071529,0.773373352071529,0.773373352071529,0.2040529680937191,0.0,,0.0,,0.25171138800214976,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.58123909394823,0.6958980510598988,0.625,0.7142857142857143,0.6666666666666666,0.375,1.0,0.08429373316709406,1.0,0.0,0.0,0.0,
temporal_split_detection_method,wrong_lag_order,2,ok,0.95,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.252589268963004,0.7259825066596144,0.5498115320179999,0.5498115320179999,0.5498115320179999,0.17617097464161446,0.0,,0.0,,0.28978851599094924,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.17917614453616493,0.3131978492442335,0.625,0.8333333333333334,0.7142857142857143,0.375,1.0,0.04234136994934891,1.0,0.0,0.0,0.0,
temporal_split_detection_method,wrong_lag_order,3,ok,0.85,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1029971399671133,0.69453809801791,0.6430843447053568,0.6430843447053568,0.6430843447053568,0.051453753312553197,0.0,,0.0,,0.3035693550045835,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.19142658822232683,0.9001033917547027,0.4,0.6666666666666666,0.5,0.6,1.0,0.0365452652986547,1.0,0.0,0.0,0.0,
temporal_split_detection_method,wrong_lag_order,4,ok,0.35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.20629443541501663,0.6924165700272331,0.5702141207828236,0.5702141207828236,0.5702141207828236,0.12220244924440948,0.0,,0.0,,0.3493933240097249,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.2762286471629132,0.7496797349921528,0.625,0.625,0.625,0.375,0.8,0.10507868573981137,1.0,0.0,0.0,0.0,
temporal_split_detection_method,contemporaneous_only_relation,0,ok,0.45,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.04112180522629532,0.7956942837665567,0.7638094965808987,0.7638094965808987,0.7638094965808987,0.031884787185658015,0.0,,0.0,,0.3889216130046407,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.14832330663738355,,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,
temporal_split_detection_method,contemporaneous_only_relation,1,ok,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03602634566409161,0.9580630135172324,0.9334231892366587,0.9334231892366587,0.9334231892366587,0.024639824280573763,0.0,,0.0,,0.28166394800064154,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.2488686574420342,,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,
temporal_split_detection_method,contemporaneous_only_relation,2,ok,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.03876492181821986,0.7332059331908312,0.7226878400774758,0.7226878400774758,0.7226878400774758,0.010518093113355387,0.0,,0.0,,0.7666171559976647,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.18236754337502878,,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,
temporal_split_detection_method,contemporaneous_only_relation,3,ok,0.05,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.02934437013610504,0.6911242037988482,0.6781599541246509,0.6781599541246509,0.6781599541246509,0.012964249674197292,0.0,,0.0,,0.278622282014112,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.09778168986723143,,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,
temporal_split_detection_method,contemporaneous_only_relation,4,ok,0.25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.05108974264953329,0.7591528837675604,0.7359874668750823,0.7359874668750823,0.7359874668750823,0.023165416892478086,0.0,,0.0,,0.264785216000746,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,,,,0.0,0.15412704952532946,,0.0,1.0,0.0,1.0,,,1.0,0.0,0.0,0.0,
temporal_split_detection_method,close_breakpoints,0,ok,0.25,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5542857142857143,1.0,1.0,1.0,0.4772197486028794,0.7982011026272499,0.39484268868889405,0.39484268868889405,0.3723303300929189,0.4033584139383558,0.0,0.0,0.0,,0.33586036099586636,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.08043001833776775,0.6168265078135843,1.0,0.6428571428571429,0.782608695652174,0.0,1.0,0.25312903270255704,1.0,0.0,0.0,0.0,
temporal_split_detection_method,close_breakpoints,1,ok,0.05,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5542857142857143,1.0,1.0,1.0,0.1755424478875384,0.9664033258721751,0.7988146057275382,0.7988146057275382,0.7714061299293812,0.167588720144637,0.0,0.0,0.0,,0.28245449700625613,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.22367642566351928,0.7693657711903761,1.0,0.6,0.7499999999999999,0.0,1.0,0.3948747181807832,1.0,0.0,0.0,0.0,
temporal_split_detection_method,close_breakpoints,2,ok,0.1,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5542857142857143,1.0,1.0,1.0,0.284876028911387,0.7054968213419843,0.540608827513509,0.540608827513509,0.5029461781963661,0.1648879938284753,0.0,0.0,0.0,,0.28386308399785776,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.12194665619290414,0.7170625056444955,1.0,0.6666666666666666,0.8,0.0,1.0,0.3518057888173357,1.0,0.0,0.0,0.0,
temporal_split_detection_method,close_breakpoints,3,ok,0.05,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5542857142857143,1.0,1.0,1.0,0.09389312153608502,0.6618866448872017,0.6000492959350748,0.6000492959350748,0.6018776254161603,0.06183734895212689,0.0,-0.0,0.0,,0.2992454990016995,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.09199732845046976,0.8082078137912314,1.0,0.3333333333333333,0.5,0.0,1.0,0.40752929609037714,1.0,0.0,0.0,0.0,
temporal_split_detection_method,close_breakpoints,4,ok,0.05,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.5542857142857143,1.0,1.0,1.0,0.22799185715711723,0.7692872950013877,0.5943815396924358,0.5943815396924358,0.55558805363154,0.17490575530895192,0.0,0.0,0.0,,0.2951359750004485,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,,,,0.0,0.1826631329405978,0.8638108718525792,1.0,0.36363636363636365,0.5333333333333333,0.0,0.75,0.3337090053445203,1.0,0.0,0.0,0.0,
