scenario,task,seed,method,group,normalized_entropy,oracle_top_choice,weight_linear,candidate_linear,eligible_linear,weight_orthogonal,candidate_orthogonal,eligible_orthogonal,weight_spline,candidate_spline,eligible_spline,weight_interaction,candidate_interaction,eligible_interaction,weight_piecewise,candidate_piecewise,eligible_piecewise,weight_design_or_null,candidate_design_or_null,eligible_design_or_null
ate_linear,0,80000001,Untrained seed 1730,0:111110,0.96405445746495,0,0.21863919496536255,-1.0102689266204834,True,0.22092558443546295,-1.1393439769744873,True,0.29281386733055115,-1.0461902618408203,True,0.17408940196037292,-0.9805403351783752,True,0.09353197365999222,-1.0693660974502563,True,0.0,-1.1559722423553467,False
ate_linear,0,80000002,Untrained seed 1730,0:111110,0.9591163582293969,0,0.16404525935649872,-1.169174075126648,True,0.256455659866333,-1.2526640892028809,True,0.2921619713306427,-1.1493698358535767,True,0.1951599419116974,-1.2520066499710083,True,0.09217722713947296,-1.225211501121521,True,0.0,-0.4125726521015167,False
ate_linear,0,80000003,Untrained seed 1730,0:111110,0.9614701196103597,0,0.20030023157596588,-0.9896498918533325,True,0.2271331250667572,-0.9121313691139221,True,0.30879920721054077,-0.9779387712478638,True,0.16520924866199493,-1.006534457206726,True,0.09855818003416061,-0.9940849542617798,True,0.0,-1.3854659795761108,False
ate_linear,0,80000004,Untrained seed 1730,0:111110,0.9002721014986392,0,0.0775880366563797,0.3705539405345917,True,0.08609169721603394,0.3080926537513733,True,0.3806477189064026,0.4619511067867279,True,0.2501769959926605,0.39851680397987366,True,0.20549558103084564,0.36740633845329285,True,0.0,-0.12888415157794952,False
ate_linear,0,80000005,Untrained seed 1730,0:111110,0.934329128073296,0,0.09565772861242294,-0.4825858175754547,True,0.2208273857831955,-0.3014136552810669,True,0.3576250374317169,-0.5688804984092712,True,0.20918692648410797,-0.4525974988937378,True,0.11670295149087906,-0.38969704508781433,True,0.0,0.10221321135759354,False
ate_linear,0,80000006,Untrained seed 1730,0:111110,0.9328684153728755,0,0.1241883859038353,-0.3826337456703186,True,0.17578913271427155,-0.14715935289859772,True,0.3898749053478241,-0.24534152448177338,True,0.19135236740112305,-0.3454590439796448,True,0.11879517138004303,-0.25774213671684265,True,0.0,-0.7327887415885925,False
ate_linear,0,80000007,Untrained seed 1730,0:111110,0.913403998298785,0,0.07116144150495529,1.0881812572479248,True,0.08721809834241867,0.918755054473877,True,0.27382829785346985,0.9919634461402893,True,0.27372393012046814,1.0570869445800781,True,0.29406821727752686,1.1685453653335571,True,0.0,1.5555272102355957,False
ate_linear,0,80000008,Untrained seed 1730,0:111110,0.9093713913183226,0,0.07424062490463257,1.5059353113174438,True,0.07958865910768509,1.1402308940887451,True,0.26697301864624023,1.5365432500839233,True,0.270550936460495,1.6160656213760376,True,0.3086467683315277,1.5026880502700806,True,0.0,2.1761817932128906,False
ate_linear,0,80000009,Untrained seed 1730,0:111110,0.9607426889815461,0,0.20761533081531525,-1.320618748664856,True,0.27414217591285706,-0.8402278423309326,True,0.26853615045547485,-1.2798360586166382,True,0.1553114503622055,-1.3297367095947266,True,0.09439488500356674,-1.2475565671920776,True,0.0,-1.3979870080947876,False
ate_linear,0,80000010,Untrained seed 1730,0:111110,0.9198539177730829,0,0.07166090607643127,1.1731077432632446,True,0.11093896627426147,1.925394058227539,True,0.24134397506713867,1.08230721950531,True,0.22833722829818726,1.1075259447097778,True,0.3477189242839813,1.048906683921814,True,0.0,0.8896855115890503,False
ate_linear,0,80000011,Untrained seed 1730,0:111110,0.9273273953228898,0,0.07061327248811722,0.5751607418060303,True,0.11991766840219498,1.0723590850830078,True,0.3109746277332306,0.6007853746414185,True,0.21463538706302643,0.673646092414856,True,0.2838590443134308,0.6957024335861206,True,0.0,0.3343992829322815,False
ate_linear,0,80000012,Untrained seed 1730,0:111110,0.9685111829446067,0,0.2541184425354004,-1.6359124183654785,True,0.25292694568634033,-1.6804323196411133,True,0.23596784472465515,-1.6598011255264282,True,0.15404866635799408,-1.6741809844970703,True,0.10293814539909363,-1.6234772205352783,True,0.0,-1.5417020320892334,False
ate_linear,0,80000013,Untrained seed 1730,0:111110,0.9386122360604429,1,0.11791270226240158,-0.5590077638626099,True,0.23691090941429138,-0.6405901312828064,True,0.35385385155677795,-0.5325349569320679,True,0.1862105280160904,-0.6245506405830383,True,0.10511200875043869,-0.6768342852592468,True,0.0,-0.09942842274904251,False
ate_linear,0,80000014,Untrained seed 1730,0:111110,0.9368231018746176,0,0.11812944710254669,-0.8410192131996155,True,0.21878622472286224,-0.6415553092956543,True,0.3581821322441101,-0.8077026009559631,True,0.2047181874513626,-0.7588463425636292,True,0.10018400847911835,-0.8381484150886536,True,0.0,-0.3900620639324188,False
ate_linear,0,80000015,Untrained seed 1730,0:111110,0.9674544420036351,0,0.22221970558166504,-1.3122966289520264,True,0.24906915426254272,-1.4540653228759766,True,0.2623208463191986,-1.454172968864441,True,0.1719713807106018,-1.380801796913147,True,0.09441891312599182,-1.4320249557495117,True,0.0,-1.1622081995010376,False
ate_linear,0,80000016,Untrained seed 1730,0:111110,0.9192589963994315,0,0.09860406816005707,-0.380341112613678,True,0.16427010297775269,-0.3988487124443054,True,0.38744810223579407,-0.33379998803138733,True,0.23730631172657013,-0.32228097319602966,True,0.11237143725156784,-0.3450300693511963,True,0.0,-0.10307098180055618,False
ate_linear,0,80000017,Untrained seed 1730,0:111110,0.9631754818746711,0,0.19769111275672913,-0.8831611275672913,True,0.2488621473312378,-0.8493781089782715,True,0.28844571113586426,-0.9457502961158752,True,0.16980957984924316,-0.9299744367599487,True,0.09519138932228088,-0.7743251323699951,True,0.0,-0.83490389585495,False
ate_linear,0,80000018,Untrained seed 1730,0:111110,0.8896227718898123,1,0.0943014845252037,0.2124594897031784,True,0.08771776407957077,-0.050247449427843094,True,0.42371201515197754,0.2934204041957855,True,0.23776192963123322,0.22570087015628815,True,0.15650680661201477,0.28459885716438293,True,0.0,-0.8350380063056946,False
